filter,kw,with_lap,gamma,train_time_s_mean,train_time_s_std,NDCG@10_mean,NDCG@10_std,MAP@10_mean,MAP@10_std,HitRate@10_mean,HitRate@10_std,Recall@10_mean,Recall@10_std,Coverage@10_mean,Coverage@10_std,Gini@10_mean,Gini@10_std,Novelty@10_mean,Novelty@10_std,NDCG@20_mean,NDCG@20_std,MAP@20_mean,MAP@20_std,HitRate@20_mean,HitRate@20_std,Recall@20_mean,Recall@20_std,Coverage@20_mean,Coverage@20_std,Gini@20_mean,Gini@20_std,Novelty@20_mean,Novelty@20_std,NDCG@k_mean,NDCG@k_std,MAP@k_mean,MAP@k_std,HitRate@k_mean,HitRate@k_std,Recall@k_mean,Recall@k_std,Coverage@k_mean,Coverage@k_std,Gini@k_mean,Gini@k_std,Novelty@k_mean,Novelty@k_std,wilcoxon_vs_EASE_stat_mean,wilcoxon_vs_EASE_stat_std,wilcoxon_vs_EASE_p_mean,wilcoxon_vs_EASE_p_std,wilcoxon_vs_EASE_n_pairs_mean,wilcoxon_vs_EASE_n_pairs_std,wilcoxon_vs_EASE_sign_mean,wilcoxon_vs_EASE_sign_std,wilcoxon_vs_EASE_mean_diff_mean,wilcoxon_vs_EASE_mean_diff_std,wilcoxon_vs_EASE_median_diff_mean,wilcoxon_vs_EASE_median_diff_std
chebyshev,K=4,False,0.0,496.0074825286865,23.176608915948822,0.3174839567337665,0.0024280478288618993,0.1955344689190159,0.0012112012154257053,0.8252843202670311,0.006675669288534563,0.18393905043104522,0.0021315189768505148,0.11481264637002342,0.0012827226171081172,0.8316215644038658,0.0023292935814781487,1.8194829004677622,0.0038608693691570876,0.31037483130445914,0.0024941607136723326,0.1664315700570317,0.0013696967477311527,0.8942315685420678,0.004874816693378026,0.2666922775417831,0.0022507209137074655,0.15930913348946135,0.0014984173175725715,0.8253748428670933,0.0021243251823824913,1.9540576498847178,0.0028511538766153506,0.3174839567337665,0.0024280478288618993,0.1955344689190159,0.0012112012154257053,0.8252843202670311,0.006675669288534563,0.18393905043104522,0.0021315189768505148,0.11481264637002342,0.0012827226171081172,0.8316215644038658,0.0023292935814781487,1.8194829004677622,0.0038608693691570876,4454033.4,132130.80898318152,3.549635022078542e-87,7.937225183526426e-87,6007.4,3.4351128074635104,-1.0,0.0,-0.042886435796213394,0.002267239785134626,-0.017752753450876953,0.0016337803535561555
identity,-,False,0.0,140.46015820503234,1.3451181248348514,0.3603703925299798,0.0025525765180416013,0.22665307731728462,0.0020495652277835842,0.8776849569462767,0.005220623753779892,0.22233609029995124,0.0022356066082815547,0.3100702576112412,0.0018790171587682928,0.7587277347955784,0.0016148456014131228,2.385208158669514,0.0016143006190546159,0.36221140741312974,0.0027321023063977146,0.20180867291377852,0.0019402606325770399,0.9332843525834955,0.005798369801854602,0.3277578853329016,0.0030004655386439115,0.3997072599531616,0.0022447645799392024,0.7512481236122811,0.001710510656808872,2.5519102378522995,0.002321282090163353,0.3603703925299798,0.0025525765180416013,0.22665307731728462,0.0020495652277835842,0.8776849569462767,0.005220623753779892,0.22233609029995124,0.0022356066082815547,0.3100702576112412,0.0018790171587682928,0.7587277347955784,0.0016148456014131228,2.385208158669514,0.0016143006190546159,,,,,0.0,0.0,0.0,0.0,,,,
turbo_cf,"alpha=0.7,K=2",False,0.0,503.2590584754944,18.192771619564375,0.36229330030693496,0.0033819001776400465,0.2313495667246722,0.0018802813082849758,0.8693955465967779,0.005738644975041794,0.21771299825524645,0.003352546668956898,0.21662763466042154,0.0015211219036026457,0.7978528831054204,0.0015326415596132543,2.127796883369322,0.002832021390498422,0.36020668871723294,0.0029343522620052685,0.20257935691744294,0.0017177790324343614,0.9276572669540389,0.004894664543903295,0.3198660441928708,0.003441484053334172,0.28653395784543323,0.0030730734126488647,0.7853526556113678,0.002326856269061695,2.2894606270918247,0.0014551207548487526,0.36229330030693496,0.0033819001776400465,0.2313495667246722,0.0018802813082849758,0.8693955465967779,0.005738644975041794,0.21771299825524645,0.003352546668956898,0.21662763466042154,0.0015211219036026457,0.7978528831054204,0.0015326415596132543,2.127796883369322,0.002832021390498422,5732870.0,86619.15032918529,0.25232308871744047,0.26849809465364427,6007.4,3.4351128074635104,0.6,0.8944271909999159,0.0019229077769551046,0.002222263794899284,0.0,0.0
