dataset,model,dropout,gamma,graph_source,NDCG@10_mean,NDCG@10_std,NDCG@10_count,MAP@10_mean,MAP@10_std,MAP@10_count,HitRate@10_mean,HitRate@10_std,HitRate@10_count,Recall@10_mean,Recall@10_std,Recall@10_count,Coverage@10_mean,Coverage@10_std,Coverage@10_count,Gini@10_mean,Gini@10_std,Gini@10_count,Novelty@10_mean,Novelty@10_std,Novelty@10_count,NDCG@20_mean,NDCG@20_std,NDCG@20_count,MAP@20_mean,MAP@20_std,MAP@20_count,HitRate@20_mean,HitRate@20_std,HitRate@20_count,Recall@20_mean,Recall@20_std,Recall@20_count,Coverage@20_mean,Coverage@20_std,Coverage@20_count,Gini@20_mean,Gini@20_std,Gini@20_count,Novelty@20_mean,Novelty@20_std,Novelty@20_count
ml-1m,EASE,0.0,0.0,,0.3603703925299798,0.0025525765180416013,5,0.22665307731728462,0.0020495652277835842,5,0.8776849569462767,0.005220623753779892,5,0.22233609029995124,0.0022356066082815547,5,0.3100702576112412,0.0018790171587682928,5,0.7587277347955784,0.0016148456014131228,5,2.385208158669514,0.0016143006190546159,5,0.36221140741312974,0.0027321023063977146,5,0.20180867291377852,0.0019402606325770399,5,0.9332843525834955,0.005798369801854602,5,0.3277578853329016,0.0030004655386439115,5,0.3997072599531616,0.0022447645799392024,5,0.7512481236122811,0.001710510656808872,5,2.5519102378522995,0.002321282090163353,5
ml-1m,EDLAE,0.5,0.0,,0.36805404175811857,0.003359446757067075,5,0.23512370053889659,0.0020390184537130416,5,0.8776196032300003,0.006778206049371194,5,0.22409203274712586,0.003526076447656026,5,0.26850117096018733,0.0015407139773935092,5,0.7770037555108322,0.001608989256253717,5,2.273071808390962,0.0025608355980530394,5,0.36768499450616565,0.003315488736000709,5,0.20780664445761232,0.0022077778894767594,5,0.9325179697822497,0.004604692638874926,5,0.3289672746402248,0.003758810630845771,5,0.35234192037470724,0.0023106074075727296,5,0.7679142900964818,0.001274641642199425,5,2.438796515897537,0.0022261083475126247,5
ml-1m,EDLAE-Laplacian,0.5,0.01,rp3beta,0.36801458190260816,0.0033810249276945564,5,0.23510665523687607,0.0020662557527069713,5,0.8776196641812781,0.0069043909278757405,5,0.2240803824245261,0.0035276658438401875,5,0.26844262295081966,0.0015351417566893005,5,0.7770730544805133,0.001654000717595691,5,2.2728000798364776,0.0025772656179420244,5,0.36761801229873536,0.0033032615261959996,5,0.20778711604113265,0.0022038405086450153,5,0.9323848360885251,0.004672243990004227,5,0.3288158560257661,0.003734505020403282,5,0.3522833723653396,0.0022159474084046207,5,0.7680397540022394,0.0012362339506561326,5,2.4383998701804113,0.002224225759309213,5
ml-1m,EDLAE-Laplacian,0.5,0.03,rp3beta,0.36794807764032067,0.0034750486419423566,5,0.2350777553511961,0.002123467345407678,5,0.8776864082342156,0.007235573883567422,5,0.22400817846735177,0.003671756648983032,5,0.26850117096018733,0.0016220017771891022,5,0.7774398747397827,0.0017110902413533615,5,2.2721224249216956,0.0025864225981241475,5,0.3675672573039878,0.003287423085475768,5,0.2077563927684008,0.002192803120912681,5,0.9325180196409116,0.004657550748104412,5,0.32877396894432326,0.0037023174384498724,5,0.3518735362997658,0.002248578966003686,5,0.7680976991059383,0.00122520049278463,5,2.4376124844147022,0.00216388824706278,5
ml-1m,EDLAE-Laplacian,0.5,0.1,rp3beta,0.36788016787876393,0.0033904587775655756,5,0.23509327726820856,0.0020296988321502614,5,0.8773535408742312,0.007340900570400681,5,0.22390444238613508,0.0035725439079836024,5,0.26727166276346603,0.0018858458323660935,5,0.7774593272747883,0.0019273669530131025,5,2.270014310992695,0.002467478672064111,5,0.3675118243762552,0.003291486279222078,5,0.20774385201232878,0.0021890410570500076,5,0.9326511034685891,0.004447877240415071,5,0.3287722846898803,0.0037818035667107923,5,0.35017564402810303,0.001978974681634131,5,0.7680498594813288,0.001196052199356758,5,2.4349925619568156,0.0018593171709622824,5
ml-1m,EDLAE-Laplacian,0.5,0.3,rp3beta,0.36768785430101103,0.0034868948260828245,5,0.23505357123792797,0.002099826986175937,5,0.8772203795144622,0.0075346497265936325,5,0.22354351795559008,0.0038011616368884287,5,0.2645784543325527,0.0011413108132094809,5,0.7782545003975986,0.0010548316495477452,5,2.263631079880117,0.0024258480065709994,5,0.3671620246273937,0.0032958429160258643,5,0.2075768127519618,0.002142363475017484,5,0.9320517360086603,0.0043070171906350605,5,0.3280355265396366,0.003900892952398543,5,0.3466042154566745,0.0020386985183232145,5,0.7684722986517728,0.0012353885589156696,5,2.428349802075125,0.0019397603988738441,5
ml-1m,EDLAE-Laplacian,0.5,1.0,rp3beta,0.3665842735285311,0.003637333069593855,5,0.23446125887245786,0.0020807089263595526,5,0.8753564471682171,0.007662687933988567,5,0.2221761793757427,0.004042521378263289,5,0.2572014051522248,0.0001603403271384988,5,0.7814411077177319,0.0005103649870293321,5,2.2441384816668366,0.0018568119272579506,5,0.3655115585102843,0.0032376787234501044,5,0.20651547002505666,0.002185176890635653,5,0.9314191849943134,0.003964817647923017,5,0.3258175901402585,0.003256143613589619,5,0.33454332552693206,0.0014695433721324523,5,0.7697054228291933,0.001021632125979678,5,2.406088821831424,0.0017219392386085492,5
ml-1m,EDLAE-Laplacian,0.5,3.0,rp3beta,0.36235087228491686,0.0035365882522729658,5,0.23142437292436124,0.002008716650566654,5,0.8707614905645755,0.006818633345197906,5,0.21829000024473394,0.003940584615296997,5,0.23682669789227165,0.0020803088998173048,5,0.7863795666740957,0.0013353936009302806,5,2.1973424388749807,0.0026169985907330594,5,0.36015350774387417,0.0033837610794208205,5,0.20291628016828317,0.0021926160628713697,5,0.928423444585228,0.005124973051901826,5,0.3191604550327171,0.0035749543735320707,5,0.3090749414519906,0.00293762850217848,5,0.7733512907655419,0.0019027835660928095,5,2.356365569100789,0.001783774635836426,5
ml-1m,EDLAE-Laplacian,0.5,10.0,rp3beta,0.34978465872730047,0.003360517404034759,5,0.2214801716457271,0.0020549850449763994,5,0.8590416279099943,0.006408637263198641,5,0.2077919718495044,0.0029219939331073686,5,0.19478922716627634,0.0006070386813035088,5,0.7973334640098272,0.0013179029785506274,5,2.0924451529881916,0.0036331832297663213,5,0.34582456065392975,0.0032065489152265946,5,0.19246382194624004,0.0020963258696167853,5,0.9184022275941102,0.004850637076931934,5,0.3030030903092303,0.003085068138363618,5,0.2590749414519906,0.0011147208878606292,5,0.7857020370896606,0.0011113565676642997,5,2.2439445554780226,0.0023177505863521833,5
