model,ease_lambda,rp3_beta,rp3_topK,gamma,normalise,graph_source,seed,bucket,n_users,NDCG@10,Recall@10,HitRate@10,NDCG@20,Recall@20,HitRate@20
Laplacian-EASE,500,0.6,200,100,sym,rp3beta,1,overall,6006,0.3187144031206742,0.18316237337397276,0.8248418248418249,0.31460324598925293,0.2719984062912551,0.8972693972693973
Laplacian-EASE,500,0.6,200,100,sym,rp3beta,1,q1,5944,0.3391601151172272,0.23988038807691553,0.8329407806191117,0.350895968549433,0.3574118383647914,0.9052826379542396
Laplacian-EASE,500,0.6,200,100,sym,rp3beta,1,q2,4502,0.0012588504813858198,0.0024423889206208176,0.0053309640159928924,0.0023236923701595506,0.005675263455139065,0.011106175033318524
Laplacian-EASE,500,0.6,200,100,sym,rp3beta,1,q3,2861,0.0,0.0,0.0,5.485492638166024e-05,0.00017476406850751484,0.0003495281370150297
Laplacian-EASE,500,0.6,200,100,sym,rp3beta,1,q4,1641,0.0,0.0,0.0,0.0,0.0,0.0
Laplacian-EASE,500,0.6,200,100,sym,rp3beta,1,q5,685,0.0,0.0,0.0,0.0,0.0,0.0
Laplacian-EASE,500,0.3,200,1,sym,rp3beta,2,overall,6004,0.36382183251156064,0.22328757427512969,0.8814123917388408,0.36598247627786135,0.33117634452824873,0.9385409726848768
Laplacian-EASE,500,0.3,200,1,sym,rp3beta,2,q1,5935,0.38499997336060887,0.2889943702007035,0.8857624262847514,0.40281206584903906,0.42422776840241166,0.9417017691659646
Laplacian-EASE,500,0.3,200,1,sym,rp3beta,2,q2,4474,0.010947505957697242,0.020001633055497,0.04537326776933393,0.01998860314274665,0.047423970642603744,0.10952168082253018
Laplacian-EASE,500,0.3,200,1,sym,rp3beta,2,q3,2899,0.0015778257045722167,0.003698593384692039,0.005519144532597447,0.002872043581203747,0.00799837929882773,0.013452914798206279
Laplacian-EASE,500,0.3,200,1,sym,rp3beta,2,q4,1585,0.0,0.0,0.0,0.0003116894310390869,0.0012618296529968455,0.0012618296529968455
Laplacian-EASE,500,0.3,200,1,sym,rp3beta,2,q5,666,0.0,0.0,0.0,0.0,0.0,0.0
Laplacian-EASE,500,0.3,200,3,sym,rp3beta,2,overall,6004,0.36593318787802237,0.22297737277065652,0.8807461692205196,0.36678607627951226,0.3298907400925314,0.9363757495003331
Laplacian-EASE,500,0.3,200,3,sym,rp3beta,2,q1,5935,0.38833205207042365,0.29018738170405417,0.8859309182813816,0.405220811294727,0.4248844726595408,0.9408593091828138
Laplacian-EASE,500,0.3,200,3,sym,rp3beta,2,q2,4474,0.008936096025459165,0.016572034883285174,0.03643272239606616,0.01688814028086466,0.04109527319887671,0.0925346446133214
Laplacian-EASE,500,0.3,200,3,sym,rp3beta,2,q3,2899,0.0010642374090464569,0.0024337894293051244,0.0037944118661607453,0.0021180260613163525,0.005982358448726161,0.010003449465332874
Laplacian-EASE,500,0.3,200,3,sym,rp3beta,2,q4,1585,0.0,0.0,0.0,0.0001577287066246057,0.0006309148264984228,0.0006309148264984228
Laplacian-EASE,500,0.3,200,3,sym,rp3beta,2,q5,666,0.0,0.0,0.0,0.0,0.0,0.0
Laplacian-EASE,500,0.3,200,10,sym,rp3beta,2,overall,6004,0.3641810078657409,0.2197486444490933,0.8742504996668887,0.36210432871423825,0.3223437234513889,0.9327115256495669
Laplacian-EASE,500,0.3,200,10,sym,rp3beta,2,q1,5935,0.387761130031917,0.28774673303873793,0.8818871103622578,0.40247197022133097,0.41954444185860473,0.9386689132266217
Laplacian-EASE,500,0.3,200,10,sym,rp3beta,2,q2,4474,0.0058914635351725135,0.011326485401864593,0.0232454179704962,0.010616998505269122,0.025947444932016887,0.05587840858292356
Laplacian-EASE,500,0.3,200,10,sym,rp3beta,2,q3,2899,0.0003693534876581858,0.0003832739258748228,0.0006898930665746809,0.0011518837251686224,0.0030949369514391934,0.005174197999310107
Laplacian-EASE,500,0.3,200,10,sym,rp3beta,2,q4,1585,0.0,0.0,0.0,0.0,0.0,0.0
Laplacian-EASE,500,0.3,200,10,sym,rp3beta,2,q5,666,0.0,0.0,0.0,0.0,0.0,0.0
Laplacian-EASE,500,0.3,200,30,sym,rp3beta,2,overall,6004,0.3507856398882983,0.20660124620110581,0.8590939373750833,0.3464747651616475,0.303608505715848,0.9208860759493671
Laplacian-EASE,500,0.3,200,30,sym,rp3beta,2,q1,5935,0.37391958406101955,0.27053103994951866,0.8677337826453243,0.3866166897389333,0.3982331848252988,0.9285593934288121
Laplacian-EASE,500,0.3,200,30,sym,rp3beta,2,q2,4474,0.002974879677728544,0.0059468818074093,0.011175681716584712,0.005767546746149893,0.014586933319525514,0.029056772463120252
Laplacian-EASE,500,0.3,200,30,sym,rp3beta,2,q3,2899,0.0002176370312423103,0.00034494653328734045,0.00034494653328734045,0.00043157958412976536,0.0010540032961557624,0.002069679199724043
Laplacian-EASE,500,0.3,200,30,sym,rp3beta,2,q4,1585,0.0,0.0,0.0,0.0,0.0,0.0
Laplacian-EASE,500,0.3,200,30,sym,rp3beta,2,q5,666,0.0,0.0,0.0,0.0,0.0,0.0
Laplacian-EASE,500,0.3,200,50,sym,rp3beta,2,overall,6004,0.34011137627964716,0.19777005610910617,0.8471019320453032,0.3348562497276992,0.29127934664913446,0.9115589606928715
Laplacian-EASE,500,0.3,200,50,sym,rp3beta,2,q1,5935,0.36267572989585395,0.2591822004449936,0.8559393428812131,0.3741139986344587,0.3827506922633094,0.9201347935973041
Laplacian-EASE,500,0.3,200,50,sym,rp3beta,2,q2,4474,0.001929863618460722,0.003807714413436362,0.008046490835940992,0.003619959308316769,0.009303577637283492,0.01631649530621368
Laplacian-EASE,500,0.3,200,50,sym,rp3beta,2,q3,2899,9.97119097336626e-05,0.00034494653328734045,0.00034494653328734045,0.0002085616635565783,0.0006707293702809398,0.0013797861331493618
Laplacian-EASE,500,0.3,200,50,sym,rp3beta,2,q4,1585,0.0,0.0,0.0,0.0,0.0,0.0
Laplacian-EASE,500,0.3,200,50,sym,rp3beta,2,q5,666,0.0,0.0,0.0,0.0,0.0,0.0
Laplacian-EASE,500,0.3,200,75,sym,rp3beta,2,overall,6004,0.3287740118471111,0.1892557764976482,0.8377748167888075,0.32291187032317575,0.2791995282731294,0.9005662891405729
Laplacian-EASE,500,0.3,200,75,sym,rp3beta,2,q1,5935,0.35068598389202793,0.24817314369962987,0.8468407750631844,0.3608135654195318,0.3668129731245,0.9098567818028643
Laplacian-EASE,500,0.3,200,75,sym,rp3beta,2,q2,4474,0.0010292617929774472,0.0022000127722076757,0.0049172999552972736,0.002465151747404704,0.006853442464752254,0.012516763522574878
Laplacian-EASE,500,0.3,200,75,sym,rp3beta,2,q3,2899,0.0,0.0,0.0,0.0001399160672323413,0.0004982561036372695,0.0010348395998620215
Laplacian-EASE,500,0.3,200,75,sym,rp3beta,2,q4,1585,0.0,0.0,0.0,0.0,0.0,0.0
Laplacian-EASE,500,0.3,200,75,sym,rp3beta,2,q5,666,0.0,0.0,0.0,0.0,0.0,0.0
Laplacian-EASE,500,0.3,200,100,sym,rp3beta,2,overall,6004,0.31943916413617157,0.18245697994599727,0.8266155896069287,0.3130898696986995,0.269463940187874,0.89290473017988
Laplacian-EASE,500,0.3,200,100,sym,rp3beta,2,q1,5935,0.3405824079333046,0.23921555531094835,0.835888795282224,0.34981444662153577,0.3542252183682426,0.9026116259477674
Laplacian-EASE,500,0.3,200,100,sym,rp3beta,2,q2,4474,0.0006560714317979373,0.0013857845328565043,0.003799731783638802,0.0014916784586579174,0.004189284117759754,0.007822977201609299
Laplacian-EASE,500,0.3,200,100,sym,rp3beta,2,q3,2899,0.0,0.0,0.0,1.875971687984736e-05,3.832739258748227e-05,0.00034494653328734045
Laplacian-EASE,500,0.3,200,100,sym,rp3beta,2,q4,1585,0.0,0.0,0.0,0.0,0.0,0.0
Laplacian-EASE,500,0.3,200,100,sym,rp3beta,2,q5,666,0.0,0.0,0.0,0.0,0.0,0.0
Laplacian-EASE,500,0.6,200,1,sym,rp3beta,2,overall,6004,0.36370303337350085,0.22310931101710857,0.8810792804796802,0.3658678894733905,0.33122838277447103,0.938707528314457
Laplacian-EASE,500,0.6,200,1,sym,rp3beta,2,q1,5935,0.3847780980000656,0.2887847365891147,0.8854254422914911,0.4025807756396983,0.42417880378937456,0.9417017691659646
Laplacian-EASE,500,0.6,200,1,sym,rp3beta,2,q2,4474,0.011068393281527993,0.020094364822890457,0.0464908359409924,0.020156670617710648,0.04780225993246208,0.11063924899418864
Laplacian-EASE,500,0.6,200,1,sym,rp3beta,2,q3,2899,0.0015778257045722167,0.003698593384692039,0.005519144532597447,0.002950995178738336,0.008343325832115068,0.013797861331493619
Laplacian-EASE,500,0.6,200,1,sym,rp3beta,2,q4,1585,0.0,0.0,0.0,0.0003116894310390869,0.0012618296529968455,0.0012618296529968455
Laplacian-EASE,500,0.6,200,1,sym,rp3beta,2,q5,666,0.0,0.0,0.0,0.0,0.0,0.0
Laplacian-EASE,500,0.6,200,3,sym,rp3beta,2,overall,6004,0.36575618115099756,0.22283848865550335,0.880413057961359,0.36659128907099714,0.32977211417930613,0.9367088607594937
Laplacian-EASE,500,0.6,200,3,sym,rp3beta,2,q1,5935,0.38796062259928416,0.28990716715650044,0.8854254422914911,0.404866922870538,0.4247431168364389,0.9411962931760741
Laplacian-EASE,500,0.6,200,3,sym,rp3beta,2,q2,4474,0.009382011514236236,0.017175072085336286,0.03822083147071972,0.017162446274001937,0.040935746609232354,0.09454626732230666
Laplacian-EASE,500,0.6,200,3,sym,rp3beta,2,q3,2899,0.0010704010711877483,0.0024337894293051244,0.0037944118661607453,0.0020965781663377257,0.005848212574669974,0.010003449465332874
Laplacian-EASE,500,0.6,200,3,sym,rp3beta,2,q4,1585,0.0,0.0,0.0,0.00016570948582788237,0.0006309148264984228,0.0006309148264984228
Laplacian-EASE,500,0.6,200,3,sym,rp3beta,2,q5,666,0.0,0.0,0.0,0.0,0.0,0.0
Laplacian-EASE,500,0.6,200,10,sym,rp3beta,2,overall,6004,0.36354761772797367,0.2194093303567428,0.8745836109260493,0.36180559948034996,0.3222745433561805,0.9322118587608261
Laplacian-EASE,500,0.6,200,10,sym,rp3beta,2,q1,5935,0.38689751468033196,0.2871402443147592,0.8817186183656276,0.40191319647498436,0.41927224079919045,0.9379949452401011
Laplacian-EASE,500,0.6,200,10,sym,rp3beta,2,q2,4474,0.006319804470199947,0.011868150810970214,0.025704067948144838,0.011247388803676405,0.027183925138354298,0.06057219490388914
Laplacian-EASE,500,0.6,200,10,sym,rp3beta,2,q3,2899,0.0003705238410779836,0.0003832739258748228,0.0006898930665746809,0.0012103234142594311,0.0032674102180828635,0.005519144532597447
Laplacian-EASE,500,0.6,200,10,sym,rp3beta,2,q4,1585,0.0,0.0,0.0,0.0,0.0,0.0
Laplacian-EASE,500,0.6,200,10,sym,rp3beta,2,q5,666,0.0,0.0,0.0,0.0,0.0,0.0
Laplacian-EASE,500,0.6,200,30,sym,rp3beta,2,overall,6004,0.3504637364889833,0.20634864386712337,0.8592604930046636,0.34652611594864474,0.30349861954113944,0.9217188540972685
Laplacian-EASE,500,0.6,200,30,sym,rp3beta,2,q1,5935,0.37344407531169055,0.2706349393481922,0.8677337826453243,0.38624184977511583,0.3975347419511655,0.9288963774220724
Laplacian-EASE,500,0.6,200,30,sym,rp3beta,2,q2,4474,0.0034294893992184573,0.00633433783353124,0.012963790791238265,0.006571718204979276,0.01607822859085019,0.03285650424675905
Laplacian-EASE,500,0.6,200,30,sym,rp3beta,2,q3,2899,0.0002176370312423103,0.00034494653328734045,0.00034494653328734045,0.0004054773365194433,0.0008815300295120923,0.002069679199724043
Laplacian-EASE,500,0.6,200,30,sym,rp3beta,2,q4,1585,0.0,0.0,0.0,0.0,0.0,0.0
Laplacian-EASE,500,0.6,200,30,sym,rp3beta,2,q5,666,0.0,0.0,0.0,0.0,0.0,0.0
Laplacian-EASE,500,0.6,200,50,sym,rp3beta,2,overall,6004,0.3402188988207728,0.19786480688930036,0.847601598934044,0.33551384682017715,0.29225659764059475,0.9140572951365756
Laplacian-EASE,500,0.6,200,50,sym,rp3beta,2,q1,5935,0.3626407671054988,0.25931602371285045,0.8564448188711036,0.3746313721849669,0.38426373681192527,0.9226621735467565
Laplacian-EASE,500,0.6,200,50,sym,rp3beta,2,q2,4474,0.0022089370533541976,0.004138017895282088,0.008493518104604381,0.004283976795855669,0.010501024257644168,0.02101028162717926
Laplacian-EASE,500,0.6,200,50,sym,rp3beta,2,q3,2899,0.00011498217776244682,0.00034494653328734045,0.00034494653328734045,0.0002473716645389789,0.000709056762868422,0.0017247326664367024
Laplacian-EASE,500,0.6,200,50,sym,rp3beta,2,q4,1585,0.0,0.0,0.0,0.0,0.0,0.0
Laplacian-EASE,500,0.6,200,50,sym,rp3beta,2,q5,666,0.0,0.0,0.0,0.0,0.0,0.0
Laplacian-EASE,500,0.6,200,75,sym,rp3beta,2,overall,6004,0.33009271832705944,0.19038073505545028,0.8392738174550299,0.32463108298609844,0.2809776444075467,0.9037308461025982
Laplacian-EASE,500,0.6,200,75,sym,rp3beta,2,q1,5935,0.35208974710718777,0.24997859810444037,0.8483572030328559,0.36258632481917275,0.3691428470602188,0.9125526537489469
Laplacian-EASE,500,0.6,200,75,sym,rp3beta,2,q2,4474,0.0013884762747937976,0.002598612086765864,0.005587840858292356,0.0030854227756877623,0.008207828653738354,0.013857845328565042
Laplacian-EASE,500,0.6,200,75,sym,rp3beta,2,q3,2899,0.0,0.0,0.0,0.00014227801498901312,0.0004982561036372695,0.0010348395998620215
Laplacian-EASE,500,0.6,200,75,sym,rp3beta,2,q4,1585,0.0,0.0,0.0,0.0,0.0,0.0
Laplacian-EASE,500,0.6,200,75,sym,rp3beta,2,q5,666,0.0,0.0,0.0,0.0,0.0,0.0
Laplacian-EASE,500,0.6,200,100,sym,rp3beta,2,overall,6004,0.3222080420831294,0.18457126061817522,0.8307794803464357,0.31580699541606905,0.27238477871571826,0.8955696202531646
Laplacian-EASE,500,0.6,200,100,sym,rp3beta,2,q1,5935,0.3435480464986835,0.24239958536613396,0.8397641112047177,0.35274592395595267,0.3579251671247632,0.9049705139005897
Laplacian-EASE,500,0.6,200,100,sym,rp3beta,2,q2,4474,0.001016641514308874,0.0021627604998190604,0.0049172999552972736,0.002129248886133323,0.005738002994373132,0.010728654447921324
Laplacian-EASE,500,0.6,200,100,sym,rp3beta,2,q3,2899,0.0,0.0,0.0,5.868958679039196e-05,0.0001533095703499291,0.0006898930665746809
Laplacian-EASE,500,0.6,200,100,sym,rp3beta,2,q4,1585,0.0,0.0,0.0,0.0,0.0,0.0
Laplacian-EASE,500,0.6,200,100,sym,rp3beta,2,q5,666,0.0,0.0,0.0,0.0,0.0,0.0
Laplacian-EASE,500,0.3,200,1,sym,rp3beta,3,overall,6013,0.3606513044146011,0.21952118493378628,0.8712788957259272,0.3616434192768624,0.32527177262235596,0.9253284550141361
Laplacian-EASE,500,0.3,200,1,sym,rp3beta,3,q1,5943,0.3821518015545704,0.2843002610823822,0.8763250883392226,0.3986686709502083,0.4164943549971396,0.9294968870940602
Laplacian-EASE,500,0.3,200,1,sym,rp3beta,3,q2,4400,0.011798597829566293,0.021650733323707896,0.053636363636363635,0.02072608184887641,0.048461423429246725,0.1159090909090909
Laplacian-EASE,500,0.3,200,1,sym,rp3beta,3,q3,2896,0.0010099567478874217,0.0022074782951854773,0.004143646408839779,0.0023950460820384837,0.006814818468823993,0.011395027624309393
Laplacian-EASE,500,0.3,200,1,sym,rp3beta,3,q4,1678,0.0005560319160354308,0.0010429082240762813,0.0017878426698450535,0.0005560319160354308,0.0010429082240762813,0.0017878426698450535
Laplacian-EASE,500,0.3,200,1,sym,rp3beta,3,q5,698,0.0,0.0,0.0,0.0,0.0,0.0
Laplacian-EASE,500,0.3,200,3,sym,rp3beta,3,overall,6013,0.3621929960413172,0.21905479384506024,0.8679527690004989,0.3625641661246564,0.3245999377301487,0.9261599866954932
Laplacian-EASE,500,0.3,200,3,sym,rp3beta,3,q1,5943,0.384686341618113,0.2847156897544346,0.8739693757361602,0.4007382242742825,0.417377840653661,0.9305064782096584
Laplacian-EASE,500,0.3,200,3,sym,rp3beta,3,q2,4400,0.009360925288999636,0.016939185937509687,0.03954545454545454,0.01800650818742453,0.043322726508863416,0.09954545454545455
Laplacian-EASE,500,0.3,200,3,sym,rp3beta,3,q3,2896,0.0007139265553390006,0.0015168705603788475,0.003107734806629834,0.0016906773199774796,0.0047027098132070505,0.007941988950276244
Laplacian-EASE,500,0.3,200,3,sym,rp3beta,3,q4,1678,0.0002979737783075089,0.0005959475566150178,0.0005959475566150178,0.00044691758023210565,0.0010429082240762813,0.0017878426698450535
Laplacian-EASE,500,0.3,200,3,sym,rp3beta,3,q5,698,0.0,0.0,0.0,0.0,0.0,0.0
Laplacian-EASE,500,0.3,200,10,sym,rp3beta,3,overall,6013,0.3573434034847211,0.21308751905354176,0.8634624979211708,0.356262838798074,0.3166359708440011,0.922501247297522
Laplacian-EASE,500,0.3,200,10,sym,rp3beta,3,q1,5943,0.38071850680289865,0.2792368466950896,0.8709406023893657,0.39580827047844913,0.41080888027606055,0.9286555611643951
Laplacian-EASE,500,0.3,200,10,sym,rp3beta,3,q2,4400,0.00611529366454424,0.011577371401813516,0.023636363636363636,0.011934748952727135,0.029946668186873766,0.06295454545454546
Laplacian-EASE,500,0.3,200,10,sym,rp3beta,3,q3,2896,0.00023150760364925923,0.0004809589581689029,0.0013812154696132596,0.0011356878751186022,0.0035516969218626674,0.006215469613259668
Laplacian-EASE,500,0.3,200,10,sym,rp3beta,3,q4,1678,0.0,0.0,0.0,0.00014898688915375446,0.0005959475566150178,0.0005959475566150178
Laplacian-EASE,500,0.3,200,10,sym,rp3beta,3,q5,698,0.0,0.0,0.0,0.0,0.0,0.0
Laplacian-EASE,500,0.3,200,30,sym,rp3beta,3,overall,6013,0.34358772483646405,0.20217324262259637,0.8491601530018293,0.34039536885598476,0.29787155552023903,0.9090304340595377
Laplacian-EASE,500,0.3,200,30,sym,rp3beta,3,q1,5943,0.36653842334717845,0.2660485458098016,0.8578159178865893,0.37969500198130096,0.3904619759068879,0.916876998149083
Laplacian-EASE,500,0.3,200,30,sym,rp3beta,3,q2,4400,0.0030338031486131334,0.005888347763347763,0.0125,0.0061503242067277334,0.015949818058071646,0.02931818181818182
Laplacian-EASE,500,0.3,200,30,sym,rp3beta,3,q3,2896,4.493324700645737e-05,8.632596685082873e-05,0.0003453038674033149,0.0001803882746376212,0.0005672849250197316,0.0010359116022099447
Laplacian-EASE,500,0.3,200,30,sym,rp3beta,3,q4,1678,0.0,0.0,0.0,0.0,0.0,0.0
Laplacian-EASE,500,0.3,200,30,sym,rp3beta,3,q5,698,0.0,0.0,0.0,0.0,0.0,0.0
Laplacian-EASE,500,0.3,200,50,sym,rp3beta,3,overall,6013,0.33391766739672707,0.19475615690296197,0.8363545651089307,0.32930731221643206,0.2860229637435192,0.9008814235822384
Laplacian-EASE,500,0.3,200,50,sym,rp3beta,3,q1,5943,0.3558548169097129,0.2555472070826381,0.845364294127545,0.36753710092810193,0.37638214227241884,0.9098098603398956
Laplacian-EASE,500,0.3,200,50,sym,rp3beta,3,q2,4400,0.001798001214669627,0.0035238095238095237,0.007727272727272728,0.00379437605948172,0.009871837758201394,0.018863636363636364
Laplacian-EASE,500,0.3,200,50,sym,rp3beta,3,q3,2896,4.057876545456738e-05,8.632596685082873e-05,0.0003453038674033149,6.379998225807264e-05,0.000135655090765588,0.0006906077348066298
Laplacian-EASE,500,0.3,200,50,sym,rp3beta,3,q4,1678,0.0,0.0,0.0,0.0,0.0,0.0
Laplacian-EASE,500,0.3,200,50,sym,rp3beta,3,q5,698,0.0,0.0,0.0,0.0,0.0,0.0
Laplacian-EASE,500,0.3,200,75,sym,rp3beta,3,overall,6013,0.32380339270431097,0.18670608456056798,0.8220522201895892,0.3185536600880619,0.2753694882026873,0.893397638450025
Laplacian-EASE,500,0.3,200,75,sym,rp3beta,3,q1,5943,0.34480142824020427,0.24447117155467488,0.8310617533232374,0.3556101284852488,0.36302526992225465,0.9029109877166415
Laplacian-EASE,500,0.3,200,75,sym,rp3beta,3,q2,4400,0.0010908216000965528,0.0020400432900432902,0.004772727272727273,0.002336655787378532,0.005716436341436341,0.012045454545454545
Laplacian-EASE,500,0.3,200,75,sym,rp3beta,3,q3,2896,0.0,0.0,0.0,5.684711511142779e-05,0.000135655090765588,0.0006906077348066298
Laplacian-EASE,500,0.3,200,75,sym,rp3beta,3,q4,1678,0.0,0.0,0.0,0.0,0.0,0.0
Laplacian-EASE,500,0.3,200,75,sym,rp3beta,3,q5,698,0.0,0.0,0.0,0.0,0.0,0.0
Laplacian-EASE,500,0.3,200,100,sym,rp3beta,3,overall,6013,0.31500245287538914,0.1806167191177231,0.8132379843672044,0.3092079924052522,0.2660049849361114,0.8845834026276401
Laplacian-EASE,500,0.3,200,100,sym,rp3beta,3,q1,5943,0.33513877288315447,0.23588392244169973,0.8221436984687868,0.34497070660500306,0.35068965327761165,0.8943294632340568
Laplacian-EASE,500,0.3,200,100,sym,rp3beta,3,q2,4400,0.0007120426031665192,0.001446969696969697,0.003409090909090909,0.0015907749723773714,0.004076298701298701,0.008636363636363636
Laplacian-EASE,500,0.3,200,100,sym,rp3beta,3,q3,2896,0.0,0.0,0.0,2.160951763656873e-05,4.9329123914759274e-05,0.0003453038674033149
Laplacian-EASE,500,0.3,200,100,sym,rp3beta,3,q4,1678,0.0,0.0,0.0,0.0,0.0,0.0
Laplacian-EASE,500,0.3,200,100,sym,rp3beta,3,q5,698,0.0,0.0,0.0,0.0,0.0,0.0
Laplacian-EASE,500,0.6,200,1,sym,rp3beta,3,overall,6013,0.3603899929188662,0.21932688856241497,0.8712788957259272,0.36159691111796943,0.3254263989898727,0.9253284550141361
Laplacian-EASE,500,0.6,200,1,sym,rp3beta,3,q1,5943,0.38180059566054103,0.28400114934553194,0.8761568231532896,0.3984825476046359,0.41654710557178554,0.9294968870940602
Laplacian-EASE,500,0.6,200,1,sym,rp3beta,3,q2,4400,0.01187461827183448,0.0217066496296242,0.053636363636363635,0.020920256449702853,0.04880694934501715,0.11681818181818182
Laplacian-EASE,500,0.6,200,1,sym,rp3beta,3,q3,2896,0.0010099567478874217,0.0022074782951854773,0.004143646408839779,0.0023494693094774583,0.006642166535122336,0.011049723756906077
Laplacian-EASE,500,0.6,200,1,sym,rp3beta,3,q4,1678,0.0005560319160354308,0.0010429082240762813,0.0017878426698450535,0.0005560319160354308,0.0010429082240762813,0.0017878426698450535
Laplacian-EASE,500,0.6,200,1,sym,rp3beta,3,q5,698,0.0,0.0,0.0,0.0,0.0,0.0
Laplacian-EASE,500,0.6,200,3,sym,rp3beta,3,overall,6013,0.36219828753000904,0.21917281670413255,0.8682853816730417,0.3625213894256538,0.324628775176676,0.9261599866954932
Laplacian-EASE,500,0.6,200,3,sym,rp3beta,3,q1,5943,0.38463425984535327,0.28491940590346176,0.8743059061080263,0.4005868519599001,0.41739450672604833,0.9305064782096584
Laplacian-EASE,500,0.6,200,3,sym,rp3beta,3,q2,4400,0.009502991994646489,0.0169952205222328,0.04022727272727273,0.01823427407861842,0.04361196905962389,0.10068181818181818
Laplacian-EASE,500,0.6,200,3,sym,rp3beta,3,q3,2896,0.0007186228466330499,0.0015168705603788475,0.003107734806629834,0.0017245522801826569,0.004771770586687714,0.008287292817679558
Laplacian-EASE,500,0.6,200,3,sym,rp3beta,3,q4,1678,0.0002979737783075089,0.0005959475566150178,0.0005959475566150178,0.0004550512298614005,0.0010429082240762813,0.0017878426698450535
Laplacian-EASE,500,0.6,200,3,sym,rp3beta,3,q5,698,0.0,0.0,0.0,0.0,0.0,0.0
Laplacian-EASE,500,0.6,200,10,sym,rp3beta,3,overall,6013,0.3572518275960121,0.21352867825086877,0.8641277232662564,0.35588195088974084,0.3161607302124457,0.9221686346249792
Laplacian-EASE,500,0.6,200,10,sym,rp3beta,3,q1,5943,0.3804351114593163,0.2796139092229942,0.8717819283190308,0.3951414600457444,0.41002260281830166,0.928319030792529
Laplacian-EASE,500,0.6,200,10,sym,rp3beta,3,q2,4400,0.006543168471886858,0.012290999461911596,0.025454545454545455,0.012402067654985418,0.030559680572225006,0.06636363636363636
Laplacian-EASE,500,0.6,200,10,sym,rp3beta,3,q3,2896,0.00023700872447309532,0.0004809589581689029,0.0013812154696132596,0.0012025849301043818,0.003724348855564325,0.006215469613259668
Laplacian-EASE,500,0.6,200,10,sym,rp3beta,3,q4,1678,0.0,0.0,0.0,0.00014898688915375446,0.0005959475566150178,0.0005959475566150178
Laplacian-EASE,500,0.6,200,10,sym,rp3beta,3,q5,698,0.0,0.0,0.0,0.0,0.0,0.0
Laplacian-EASE,500,0.6,200,30,sym,rp3beta,3,overall,6013,0.3435427480512214,0.20188189235065163,0.8499916846831864,0.34049361768057584,0.2981682118914994,0.9091967403958091
Laplacian-EASE,500,0.6,200,30,sym,rp3beta,3,q1,5943,0.3663790416706669,0.26561279224744655,0.8581524482584554,0.37957320521003085,0.39044551799329386,0.916876998149083
Laplacian-EASE,500,0.6,200,30,sym,rp3beta,3,q2,4400,0.0034133965408539857,0.00660668624304988,0.014318181818181818,0.006736147270233301,0.017221334529329276,0.03227272727272727
Laplacian-EASE,500,0.6,200,30,sym,rp3beta,3,q3,2896,4.801663657140042e-05,8.632596685082873e-05,0.0003453038674033149,0.00026350131240697987,0.0008262628255722178,0.0017265193370165745
Laplacian-EASE,500,0.6,200,30,sym,rp3beta,3,q4,1678,0.0,0.0,0.0,0.0,0.0,0.0
Laplacian-EASE,500,0.6,200,30,sym,rp3beta,3,q5,698,0.0,0.0,0.0,0.0,0.0,0.0
Laplacian-EASE,500,0.6,200,50,sym,rp3beta,3,overall,6013,0.33418263754874644,0.19461923367500847,0.8361882587726592,0.3299080006423869,0.28666612760560345,0.9013803425910527
Laplacian-EASE,500,0.6,200,50,sym,rp3beta,3,q1,5943,0.3559830291518322,0.25535359005942904,0.844859498569746,0.36792278401290723,0.3766013385151117,0.9096415951539626
Laplacian-EASE,500,0.6,200,50,sym,rp3beta,3,q2,4400,0.0023345124448524287,0.004587211399711399,0.009772727272727273,0.00457931473194318,0.011745486205713479,0.022045454545454545
Laplacian-EASE,500,0.6,200,50,sym,rp3beta,3,q3,2896,4.493324700645737e-05,8.632596685082873e-05,0.0003453038674033149,0.00017903286384245533,0.0005672849250197316,0.0010359116022099447
Laplacian-EASE,500,0.6,200,50,sym,rp3beta,3,q4,1678,0.0,0.0,0.0,0.0,0.0,0.0
Laplacian-EASE,500,0.6,200,50,sym,rp3beta,3,q5,698,0.0,0.0,0.0,0.0,0.0,0.0
Laplacian-EASE,500,0.6,200,75,sym,rp3beta,3,overall,6013,0.3250943617260462,0.1879092446905916,0.8245468152336604,0.3197950894783596,0.2763735068534418,0.894229170131382
Laplacian-EASE,500,0.6,200,75,sym,rp3beta,3,q1,5943,0.3461311342754198,0.24636813038736957,0.8334174659262998,0.3567413355923988,0.36390345985951883,0.9034157832744405
Laplacian-EASE,500,0.6,200,75,sym,rp3beta,3,q2,4400,0.0015545185712790947,0.0028322510822510823,0.006818181818181818,0.0030233595960199077,0.007336025086025085,0.015454545454545455
Laplacian-EASE,500,0.6,200,75,sym,rp3beta,3,q3,2896,4.057876545456738e-05,8.632596685082873e-05,0.0003453038674033149,6.334077215255736e-05,0.000135655090765588,0.0006906077348066298
Laplacian-EASE,500,0.6,200,75,sym,rp3beta,3,q4,1678,0.0,0.0,0.0,0.0,0.0,0.0
Laplacian-EASE,500,0.6,200,75,sym,rp3beta,3,q5,698,0.0,0.0,0.0,0.0,0.0,0.0
