model,rp3_beta,rp3_topK,train_time_s,seed,NDCG@10,MAP@10,HitRate@10,Recall@10,Coverage@10,Gini@10,Novelty@10,NDCG@20,MAP@20,HitRate@20,Recall@20,Coverage@20,Gini@20,Novelty@20,NDCG@k,MAP@k,HitRate@k,Recall@k,Coverage@k,Gini@k,Novelty@k,wilcoxon_vs_EASE_stat,wilcoxon_vs_EASE_p,wilcoxon_vs_EASE_n_pairs,wilcoxon_vs_EASE_sign,wilcoxon_vs_EASE_mean_diff,wilcoxon_vs_EASE_median_diff
RP3beta,0.3,200,1.7080273628234863,0,0.2677167695266306,0.16310988835348955,0.74,0.19132330281007134,0.05506849315068493,0.751077943615257,1.9527939658239726,0.27450675163737087,0.14889342561571453,0.82,0.26756282145004223,0.0873972602739726,0.752844827586207,2.1340776234557493,0.2677167695266306,0.16310988835348955,0.74,0.19132330281007134,0.05506849315068493,0.751077943615257,1.9527939658239726,30602.0,4.6244355623058534e-20,600,-1,-0.05531487765596384,-0.025062515278697017
RP3beta,0.6,200,1.6847248077392578,0,0.2667965972065484,0.16003466737003444,0.7383333333333333,0.1770311170320717,0.15863013698630138,0.7710431778929188,2.581107397165951,0.2789827670347927,0.14693981011145932,0.8433333333333334,0.27755493049304886,0.24191780821917808,0.7830532276330693,2.7085774977368056,0.2667965972065484,0.16003466737003444,0.7383333333333333,0.1770311170320717,0.15863013698630138,0.7710431778929188,2.581107397165951,30905.5,1.1118751899570658e-20,600,-1,-0.05623504997604598,-0.032506534737174804
RP3beta,0.3,200,1.6951308250427246,1,0.2637599331893148,0.15926960373240875,0.7230514096185738,0.1801071048018623,0.056438356164383564,0.76214075254794,1.9502907689467326,0.26981065798213905,0.14387202706034824,0.8225538971807629,0.26395860101281954,0.09013698630136986,0.7586469879578803,2.1400484769450983,0.2637599331893148,0.15926960373240875,0.7230514096185738,0.1801071048018623,0.056438356164383564,0.76214075254794,1.9502907689467326,27190.5,7.618438266373468e-22,603,-1,-0.058601824964692635,-0.026870409803294693
RP3beta,0.6,200,1.7181994915008545,1,0.25834508091515,0.15377657071366105,0.7164179104477612,0.16962821691753305,0.1515068493150685,0.7696136556518192,2.5592718048138217,0.26668448265549277,0.13691998045561307,0.835820895522388,0.2653912784704361,0.23835616438356164,0.786822401402947,2.6918963485158844,0.25834508091515,0.15377657071366105,0.7164179104477612,0.16962821691753305,0.1515068493150685,0.7696136556518192,2.5592718048138217,27045.5,4.2842365313441455e-23,603,-1,-0.0640166772388574,-0.0205655539631949
