model,lambda,train_time_s_mean,train_time_s_std,train_time_s_count,NDCG@10_mean,NDCG@10_std,NDCG@10_count,MAP@10_mean,MAP@10_std,MAP@10_count,HitRate@10_mean,HitRate@10_std,HitRate@10_count,Recall@10_mean,Recall@10_std,Recall@10_count,Coverage@10_mean,Coverage@10_std,Coverage@10_count,Gini@10_mean,Gini@10_std,Gini@10_count,Novelty@10_mean,Novelty@10_std,Novelty@10_count,NDCG@20_mean,NDCG@20_std,NDCG@20_count,MAP@20_mean,MAP@20_std,MAP@20_count,HitRate@20_mean,HitRate@20_std,HitRate@20_count,Recall@20_mean,Recall@20_std,Recall@20_count,Coverage@20_mean,Coverage@20_std,Coverage@20_count,Gini@20_mean,Gini@20_std,Gini@20_count,Novelty@20_mean,Novelty@20_std,Novelty@20_count,NDCG@k_mean,NDCG@k_std,NDCG@k_count,MAP@k_mean,MAP@k_std,MAP@k_count,HitRate@k_mean,HitRate@k_std,HitRate@k_count,Recall@k_mean,Recall@k_std,Recall@k_count,Coverage@k_mean,Coverage@k_std,Coverage@k_count,Gini@k_mean,Gini@k_std,Gini@k_count,Novelty@k_mean,Novelty@k_std,Novelty@k_count,wilcoxon_vs_EASE_stat_mean,wilcoxon_vs_EASE_stat_std,wilcoxon_vs_EASE_stat_count,wilcoxon_vs_EASE_p_mean,wilcoxon_vs_EASE_p_std,wilcoxon_vs_EASE_p_count,wilcoxon_vs_EASE_n_pairs_mean,wilcoxon_vs_EASE_n_pairs_std,wilcoxon_vs_EASE_n_pairs_count,wilcoxon_vs_EASE_sign_mean,wilcoxon_vs_EASE_sign_std,wilcoxon_vs_EASE_sign_count,wilcoxon_vs_EASE_mean_diff_mean,wilcoxon_vs_EASE_mean_diff_std,wilcoxon_vs_EASE_mean_diff_count,wilcoxon_vs_EASE_median_diff_mean,wilcoxon_vs_EASE_median_diff_std,wilcoxon_vs_EASE_median_diff_count
EASE,50,1.9726098775863647,0.4020207490942555,2,0.31031389583159424,0.0035037473759178704,2,0.19106535810204248,0.0004084659802256413,2,0.7972222222222223,0.027498597046143537,2,0.21174807089829845,0.010795195644390137,2,0.16575342465753423,0.0007749115410263562,2,0.6803296951085683,0.0016882860779879295,2,2.505320070691339,0.0065714373852939776,2,0.3162799232992214,0.0009459709381920539,2,0.17340888232346469,0.00024697496217454106,2,0.8711733001658375,0.010125816012513876,2,0.3063080370048969,0.002358222925177912,2,0.24,0.00038745577051318297,2,0.6888733780054498,0.0011520494729004428,2,2.704414390562115,0.004470026100880688,2,0.31031389583159424,0.0035037473759178704,2,0.19106535810204248,0.0004084659802256413,2,0.7972222222222223,0.027498597046143537,2,0.21174807089829845,0.010795195644390137,2,0.16575342465753423,0.0007749115410263562,2,0.6803296951085683,0.0016882860779879295,2,2.505320070691339,0.0065714373852939776,2,,,0,,,0,0.0,0.0,2,0.0,0.0,2,,,0,,,0
EASE,200,1.715145468711853,0.01701468274384792,2,0.32269670266830086,0.0004736830747562783,2,0.2020103539494463,0.0023228965630639,2,0.8096807628524046,0.021664672939339016,2,0.21938353805270652,0.006730806180114098,2,0.1373972602739726,0.0009686394262829672,2,0.7011798237819186,0.004011374920977706,2,2.3685958566970826,0.0016794316156304849,2,0.32645363165161484,0.0013702476458441208,2,0.1833816282066793,0.00020783909062988427,2,0.8678524046434495,0.012465248895544031,2,0.3106577582693486,0.0031537702916781788,2,0.19986301369863013,0.00019372788525658167,2,0.7076242462663663,0.00041044437593867265,2,2.5598676988382394,0.0028674954663974895,2,0.32269670266830086,0.0004736830747562783,2,0.2020103539494463,0.0023228965630639,2,0.8096807628524046,0.021664672939339016,2,0.21938353805270652,0.006730806180114098,2,0.1373972602739726,0.0009686394262829672,2,0.7011798237819186,0.004011374920977706,2,2.3685958566970826,0.0016794316156304849,2,,,0,,,0,0.0,0.0,2,0.0,0.0,2,,,0,,,0
EASE,500,1.6343015432357788,0.03223879877555902,2,0.3162071038216503,0.000620468480074242,2,0.19860452277173385,0.002285598125447797,2,0.7872346600331674,0.020409939513352918,2,0.21134275480386472,0.007252333782124702,2,0.11273972602739726,0.00561810867244107,2,0.7161888654991384,0.006417774061153466,2,2.2484611015142892,0.0077021478092588825,2,0.3196841674368049,0.0024327390443664677,2,0.1794732543017155,0.00023614253442115978,2,0.8678772802653401,0.02657220507742488,2,0.3028746101310317,0.008141299832772954,2,0.1693150684931507,0.001937278852565905,2,0.7272432899750347,0.0015551741351889493,2,2.436482797064368,0.00016554852335510446,2,0.3162071038216503,0.000620468480074242,2,0.19860452277173385,0.002285598125447797,2,0.7872346600331674,0.020409939513352918,2,0.21134275480386472,0.007252333782124702,2,0.11273972602739726,0.00561810867244107,2,0.7161888654991384,0.006417774061153466,2,2.2484611015142892,0.0077021478092588825,2,,,0,,,0,0.0,0.0,2,0.0,0.0,2,,,0,,,0
