model,ease_lambda,rp3_beta,rp3_topK,gamma,train_time_s,seed,NDCG@10,MAP@10,HitRate@10,Recall@10,Coverage@10,Gini@10,Novelty@10,NDCG@20,MAP@20,HitRate@20,Recall@20,Coverage@20,Gini@20,Novelty@20,NDCG@k,MAP@k,HitRate@k,Recall@k,Coverage@k,Gini@k,Novelty@k,wilcoxon_vs_EASE_stat,wilcoxon_vs_EASE_p,wilcoxon_vs_EASE_n_pairs,wilcoxon_vs_EASE_sign,wilcoxon_vs_EASE_mean_diff,wilcoxon_vs_EASE_median_diff
Hybrid-GraphReg,200,0.6,200,0.01,6.0999743938446045,0,0.32378185774187757,0.2006335293839758,0.8283333333333334,0.22511679295466783,0.13671232876712328,0.6979832999331999,2.3709777824752383,0.3280342063562279,0.1836775817546805,0.88,0.3148491684478886,0.20082191780821917,0.7071684856753069,2.560380916749977,0.32378185774187757,0.2006335293839758,0.8283333333333334,0.22511679295466783,0.13671232876712328,0.6979832999331999,2.3709777824752383,71.0,0.12190370791509696,600,1,0.0007502105592831683,0.0
Hybrid-GraphReg,200,0.6,200,0.1,6.136870384216309,0,0.32275477477945325,0.1999244155223818,0.825,0.22467248429138323,0.14356164383561643,0.7012849872773537,2.39173221577778,0.3273605742624966,0.1832068110066302,0.8783333333333333,0.31477038069611163,0.21205479452054796,0.7119670542635659,2.581900037036265,0.32275477477945325,0.1999244155223818,0.825,0.22467248429138323,0.14356164383561643,0.7012849872773537,2.39173221577778,5310.0,0.9136552763404261,600,-1,-0.0002768724031410954,0.0
Hybrid-GraphReg,200,0.6,200,0.5,6.234909296035767,0,0.3221776348603919,0.19860961881666248,0.8233333333333334,0.22784280900444268,0.19808219178082193,0.7184983863531582,2.572113048866928,0.3265571302353564,0.1813405644368117,0.8816666666666667,0.31911118138159006,0.2967123287671233,0.7342362265312403,2.7483627006201004,0.3221776348603919,0.19860961881666248,0.8233333333333334,0.22784280900444268,0.19808219178082193,0.7184983863531582,2.572113048866928,32061.5,0.6917264812227742,600,-1,-0.0008540123222025146,0.0
Hybrid-GraphReg,200,0.6,200,0.01,6.358968734741211,1,0.3224448737086683,0.20347545362964298,0.7960199004975125,0.21514402548691358,0.13917808219178082,0.7048811062796254,2.369276619951939,0.32541458652608035,0.18329919434264544,0.857379767827529,0.30819898838630466,0.20054794520547944,0.7079436605678346,2.5641576892478253,0.3224448737086683,0.20347545362964298,0.7960199004975125,0.21514402548691358,0.13917808219178082,0.7048811062796254,2.369276619951939,121.0,0.6050348227964336,603,1,8.311555466088774e-05,0.0
Hybrid-GraphReg,200,0.6,200,0.1,6.11738657951355,1,0.32474992941097003,0.20520603865279297,0.7993366500829188,0.21748530584431278,0.14520547945205478,0.7070847022747895,2.389108014216157,0.326988996540121,0.18424938854892695,0.857379767827529,0.31156976089778443,0.21232876712328766,0.7135541646605681,2.5865076418285824,0.32474992941097003,0.20520603865279297,0.7993366500829188,0.21748530584431278,0.14520547945205478,0.7070847022747895,2.389108014216157,4872.0,0.06355766204569639,603,1,0.002388171256962572,0.0
Hybrid-GraphReg,200,0.6,200,0.5,6.248771667480469,1,0.32043146434155323,0.20225512987886635,0.7893864013266998,0.21245398196293366,0.19917808219178082,0.719611935736266,2.5676123308955265,0.32504585292531224,0.1821736142926861,0.8640132669983416,0.3118357398460047,0.2947945205479452,0.7335344652203666,2.7528419670891817,0.32043146434155323,0.20225512987886635,0.7893864013266998,0.21245398196293366,0.19917808219178082,0.719611935736266,2.5676123308955265,30263.0,0.2981963210897648,603,-1,-0.0019302938124541218,0.0
