family,gamma,train_time_s_mean,train_time_s_std,NDCG@10_mean,NDCG@10_std,MAP@10_mean,MAP@10_std,HitRate@10_mean,HitRate@10_std,Recall@10_mean,Recall@10_std,Coverage@10_mean,Coverage@10_std,Gini@10_mean,Gini@10_std,Novelty@10_mean,Novelty@10_std,NDCG@20_mean,NDCG@20_std,MAP@20_mean,MAP@20_std,HitRate@20_mean,HitRate@20_std,Recall@20_mean,Recall@20_std,Coverage@20_mean,Coverage@20_std,Gini@20_mean,Gini@20_std,Novelty@20_mean,Novelty@20_std,NDCG@k_mean,NDCG@k_std,MAP@k_mean,MAP@k_std,HitRate@k_mean,HitRate@k_std,Recall@k_mean,Recall@k_std,Coverage@k_mean,Coverage@k_std,Gini@k_mean,Gini@k_std,Novelty@k_mean,Novelty@k_std,wilcoxon_vs_EASE_stat_mean,wilcoxon_vs_EASE_stat_std,wilcoxon_vs_EASE_p_mean,wilcoxon_vs_EASE_p_std,wilcoxon_vs_EASE_n_pairs_mean,wilcoxon_vs_EASE_n_pairs_std,wilcoxon_vs_EASE_sign_mean,wilcoxon_vs_EASE_sign_std,wilcoxon_vs_EASE_mean_diff_mean,wilcoxon_vs_EASE_mean_diff_std,wilcoxon_vs_EASE_median_diff_mean,wilcoxon_vs_EASE_median_diff_std
EASE,0.0,140.3246220588684,1.606280501120861,0.3603703925299798,0.0025525765180416013,0.22665307731728462,0.0020495652277835842,0.8776849569462767,0.005220623753779892,0.22233609029995124,0.0022356066082815547,0.3100702576112412,0.0018790171587682928,0.7587277347955784,0.0016148456014131228,2.385208158669514,0.0016143006190546159,0.36221140741312974,0.0027321023063977146,0.20180867291377852,0.0019402606325770399,0.9332843525834955,0.005798369801854602,0.3277578853329016,0.0030004655386439115,0.3997072599531616,0.0022447645799392024,0.7512481236122811,0.001710510656808872,2.5519102378522995,0.002321282090163353,0.3603703925299798,0.0025525765180416013,0.22665307731728462,0.0020495652277835842,0.8776849569462767,0.005220623753779892,0.22233609029995124,0.0022356066082815547,0.3100702576112412,0.0018790171587682928,0.7587277347955784,0.0016148456014131228,2.385208158669514,0.0016143006190546159,,,,,0.0,0.0,0.0,0.0,,,,
SignedLap,1.0,135.13148198127746,0.8150882813271445,0.3649944914460222,0.0032557150190241726,0.23194089492279915,0.0020738278816605886,0.8789179332554857,0.007547306718975052,0.22388397537024574,0.00357775937919208,0.30362997658079627,0.0019351866371239322,0.7679425972855466,0.0017874205533593619,2.3520832804687037,0.002523179758850031,0.3657831680404871,0.003436661648036429,0.20574515924859135,0.0023835333461128486,0.934249422120554,0.005334605280593388,0.32934201820233766,0.003871468973077383,0.392096018735363,0.0021170591020801465,0.7619358112415078,0.001404089842952017,2.5100543573946226,0.0015146265813580676,0.3649944914460222,0.0032557150190241726,0.23194089492279915,0.0020738278816605886,0.8789179332554857,0.007547306718975052,0.22388397537024574,0.00357775937919208,0.30362997658079627,0.0019351866371239322,0.7679425972855466,0.0017874205533593619,2.3520832804687037,0.002523179758850031,4676574.5,53741.91739578156,0.00014522290190870476,0.00032198670538244133,6007.4,3.4351128074635104,1.0,0.0,0.004624098916042277,0.0014178703670452387,0.0,0.0
SignedLap,3.0,134.31983642578126,1.1161505879612164,0.3626108939817038,0.0033030093670341726,0.23079460834101478,0.0020274941005774044,0.8752557436755568,0.006768576851191269,0.22035309611948767,0.0036755801639533634,0.29256440281030444,0.003600821574165102,0.7820177910351227,0.0022681509654158636,2.2987749894881864,0.001489782388314849,0.362344031417665,0.0033236458453193736,0.2037228172764408,0.0022587305627594207,0.9322519185910061,0.00486488662823775,0.32388340486744244,0.003797930397863639,0.3787470725995316,0.003196099312401917,0.7751904150547648,0.0017668946477770219,2.4532684091777197,0.0016848235622170978,0.3626108939817038,0.0033030093670341726,0.23079460834101478,0.0020274941005774044,0.8752557436755568,0.006768576851191269,0.22035309611948767,0.0036755801639533634,0.29256440281030444,0.003600821574165102,0.7820177910351227,0.0022681509654158636,2.2987749894881864,0.001489782388314849,5753239.9,93246.11748981847,0.23461127634981063,0.32622270308319296,6007.4,3.4351128074635104,1.0,0.0,0.002240501451723962,0.0016393575259534246,0.0,0.0
SignedLap,10.0,135.17798519134521,1.611642093552617,0.3524914142381216,0.00311722059487866,0.22305715654626349,0.002035614736449211,0.8654674275400309,0.005555754265499796,0.21142135259371742,0.002841559370617678,0.26235362997658085,0.0021150341766028734,0.8068590230909296,0.0009664350986729374,2.184087736724668,0.002723641217606073,0.350163730379813,0.0033855806469482927,0.19521809322780467,0.00221836076425184,0.9236624478459436,0.005062701300988177,0.3092536946067753,0.004111816277812421,0.33975409836065573,0.0025402685187256003,0.7972815874188518,0.001480958578775812,2.3345218795446923,0.0015663396872998047,0.3524914142381216,0.00311722059487866,0.22305715654626349,0.002035614736449211,0.8654674275400309,0.005555754265499796,0.21142135259371742,0.002841559370617678,0.26235362997658085,0.0021150341766028734,0.8068590230909296,0.0009664350986729374,2.184087736724668,0.002723641217606073,5871887.7,199341.63310652142,6.579113897932598e-05,0.000144202157267567,6007.4,3.4351128074635104,-1.0,0.0,-0.007878978291858319,0.002044588753915866,0.0,0.0
SignedLap,30.0,134.96729426383973,1.6243854135490945,0.33220620740502543,0.0031596435863283454,0.20735742826217157,0.0018805184630328424,0.84382838066354,0.007700617630286525,0.19491963419104158,0.0022001838989793455,0.2120608899297424,0.0020761853895195593,0.8346294727297028,0.001249300022025256,2.0239073674227113,0.0028993417954995865,0.32822059751484256,0.003158569113603923,0.17940474529751932,0.0020399434967777134,0.9091480410595901,0.006846657353240808,0.2853660225451156,0.0030606254405940747,0.2808548009367681,0.0022352001368642935,0.8255082344231329,0.0013508173876209163,2.1672028049108834,0.0014776264803417248,0.33220620740502543,0.0031596435863283454,0.20735742826217157,0.0018805184630328424,0.84382838066354,0.007700617630286525,0.19491963419104158,0.0022001838989793455,0.2120608899297424,0.0020761853895195593,0.8346294727297028,0.001249300022025256,2.0239073674227113,0.0028993417954995865,5065563.1,207148.60838882072,1.1905101485298351e-40,2.662061619986044e-40,6007.4,3.4351128074635104,-1.0,0.0,-0.028164185124954454,0.0023373026955153023,-0.0036770104683411576,0.0017769922207116005
