dataset,ease_lambda,graph_source,rp3_beta,rp3_topK,normalise,gamma,train_time_s,n_items,NDCG@10,MAP@10,HitRate@10,Recall@10,NDCG@20,MAP@20,HitRate@20,Recall@20,NDCG@k,B_off_diag_n_entries,B_l1,B_l2,B_mean_abs,B_median_abs,B_max_abs,B_frac_above_0.0001,B_frac_above_0.001,B_frac_above_0.01,B_frac_above_0.1,align_pearson_absB_W,align_jaccard_topK_mean,align_jaccard_topK_median,align_mean_absB_on_W_edge,align_mean_absB_off_W_edge,align_edge_to_nonedge_ratio,align_topK,cond_number,eig_min,eig_max,eig_min_log10,eig_max_log10
ml-1m,500.0,rp3beta,0.3,200,none,0.0,136.30982851982117,3415,0.11328379740943686,0.054285270741016085,0.5066308544569414,0.08900295108885321,0.12998526618389683,0.052330845697061174,0.6822225952660735,0.1536942111527436,0.11328379740943686,11658810,22415.19458885965,10.947303011732842,0.0019225971251662605,0.0011190776873323187,0.25707476424658127,0.9310105405268634,0.535374879597489,0.014928967879226096,7.97680037671083e-06,0.32904905644148447,0.2066524326959771,0.17647058823529413,0.00554558639823455,0.0016971718866042964,3.2675455220567944,20,359.50394477973117,500.0111136140813,179755.96777796856,2.698979657391278,5.25468331758075
ml-1m,500.0,rp3beta,0.3,200,none,1.0,132.61002016067505,3415,0.1155714117094535,0.055991363559021054,0.5059593755245929,0.0897606856021024,0.13214767298941257,0.0539251062905661,0.6765150243411113,0.15455696244618178,0.1155714117094535,11658810,18179.296068438576,8.94816917847601,0.0015592754379253608,0.0009002252745517083,0.19004747604926517,0.9142225492996283,0.4664765100383315,0.008444086489101376,1.3723527529825086e-06,0.3645292850723879,0.24171069643288817,0.21212121212121213,0.004815754876376854,0.0013566547291802421,3.5497277035895283,20,308.02551908568097,584.8547372194175,180150.18402173062,2.767048011966024,5.2556347100865715
ml-1m,500.0,rp3beta,0.3,200,none,3.0,132.11145758628845,3415,0.11711215968807095,0.05711028413908479,0.5056236360584186,0.08981980895346384,0.13330618824420384,0.05476156787632144,0.6743327178109787,0.15447036744004158,0.11711215968807095,11658810,13915.219830889804,7.024280059480134,0.0011935368902049011,0.000669473246314414,0.13690561136232116,0.887139853895895,0.37343185110658805,0.004759576663484524,3.4308818824562714e-07,0.40847090944529524,0.2767265033295405,0.25,0.004074305726561814,0.0010142931902566371,4.016891531659529,20,242.59992294737188,745.8707327884692,180948.18230318243,2.8726635662109983,5.257554224804469
ml-1m,500.0,rp3beta,0.3,200,none,10.0,132.10432076454163,3415,0.11930834949084915,0.05870892129506444,0.507470203122377,0.08888887384371658,0.1336298035662602,0.05544013888366387,0.669464495551452,0.1504215718507421,0.11930834949084915,11658810,8696.68695376964,4.649715691218429,0.0007459326426770519,0.0003883960798387677,0.07328753406559557,0.8163812601800698,0.22124470679254574,0.0017868890564302876,0.0,0.4900177689791983,0.31966403054384807,0.2903225806451613,0.0031010033825875014,0.000599398291244925,5.173527232029388,20,141.27777245591147,1301.3128059812334,183846.57449738035,3.1143817036197214,5.264455542332459
ml-1m,500.0,rp3beta,0.3,200,none,30.0,132.6724350452423,3415,0.1202739433367663,0.059206793544082814,0.5052878965922444,0.08534718947932976,0.13353559629128114,0.0551643826676964,0.6629175759610543,0.14525088730617206,0.1202739433367663,11658810,5439.570753372931,3.0481543762291894,0.00046656311865215497,0.00021814844249586388,0.03503873366540634,0.7036611798288162,0.11777497017277064,0.0002692384557257559,0.0,0.5653505641756109,0.35089033900100824,0.3333333333333333,0.0023192325347886817,0.0003512885722400042,6.602072250742494,20,67.10711787915878,2878.626427592095,193176.32300648442,3.459185308170118,5.285953895279422
ml-1m,500.0,rp3beta,0.3,200,none,50.0,133.37713813781738,3415,0.12079196579237561,0.059267314489881776,0.5076380728554641,0.08397151620251435,0.13307150859957792,0.05468910567648877,0.6610710088970958,0.14224583501839563,0.12079196579237561,11658810,4540.512368789063,2.5398394118900853,0.00038944904057867507,0.0001734849651316385,0.023753343327620375,0.6457426615580836,0.09517952518310188,5.335021327219502e-05,0.0,0.586195204621095,0.36183834106960894,0.3793103448275862,0.002012475156003923,0.0002884630807300592,6.976543240509785,20,45.922973457709155,4453.674530142239,204525.97723699734,3.6487184760729696,5.310748476422544
ml-1m,500.0,rp3beta,0.3,200,none,100.0,132.63750958442688,3415,0.11923283671999695,0.05842798435503996,0.5039449387275474,0.0794960550863112,0.12977576290551746,0.05313887920538853,0.650495215712607,0.13324389414877869,0.11923283671999695,11658810,3795.105491512615,2.045437420814667,0.00032551396682102334,0.00013991793234089428,0.013530765026753915,0.5833465851146044,0.07828037338287527,8.577204706140679e-07,0.0,0.5913689246903049,0.37079205458177034,0.3793103448275862,0.0016550262085335016,0.00024279067076078695,6.816679583887885,20,30.051980144579737,8389.33173119254,252116.03061209098,3.923727367620781,5.401600460849119
ml-1m,500.0,rp3beta,0.3,200,none,300.0,133.62137413024902,3415,0.11308339633747365,0.056030828912742546,0.4733926473056908,0.06736886251625038,0.11919765301373843,0.04899089426218865,0.61003861003861,0.11193410818662411,0.11308339633747365,11658810,3387.3671100006795,1.6368855549529269,0.0002905414111732398,0.00014236535529000297,0.005402538002726719,0.5827892383527993,0.06071708862225218,0.0,0.0,0.5335471082263101,0.34681845540900474,0.3333333333333333,0.0012361480274430594,0.00023170502470006935,5.335007426115129,20,31.399860025981724,22643.18402631203,710992.808968743,4.354937496183625,5.851865208267055
ml-1m,500.0,rp3beta,0.3,200,none,1000.0,133.0066041946411,3415,0.09963636974442017,0.04856928536683047,0.4267248615074702,0.05602530250401023,0.10502298576755223,0.04143177743718996,0.5642101729058251,0.0973103558015625,0.09963636974442017,11658810,3369.4610144201006,1.5218769542313706,0.0002890055687004163,0.00016212576552759503,0.0029170699521778986,0.6188993559376986,0.05158167943383587,0.0,0.0,0.4258526419439145,0.17595215408394718,0.1111111111111111,0.0009852519133289601,0.0002456845742104533,4.010231071670758,20,45.97619010085981,51353.240417107496,2361026.3437120914,4.71056785301348,6.373100832849572
