dataset,seed,family,prior,mu,rho,train_time_s,NDCG@10,MAP@10,HitRate@10,Recall@10,Coverage@10,Gini@10,Novelty@10,NDCG@20,MAP@20,HitRate@20,Recall@20,Coverage@20,Gini@20,Novelty@20,NDCG@k,MAP@k,HitRate@k,Recall@k,Coverage@k,Gini@k,Novelty@k,wilcoxon_vs_EASE_stat,wilcoxon_vs_EASE_p,wilcoxon_vs_EASE_n_pairs,wilcoxon_vs_EASE_sign,wilcoxon_vs_EASE_mean_diff,wilcoxon_vs_EASE_median_diff
ml-1m,1,CAR-SAR-EASE,sar,30.0,0.9,129.43475651741028,0.3450055258356193,0.21753661341388097,0.8536463536463537,0.20388964339996835,0.17271662763466042,0.8104619109703854,2.0106304821958396,0.34109980805433243,0.18873481844777582,0.9155844155844156,0.297794444909934,0.2374121779859485,0.8000976417745838,2.1692997161221994,0.3450055258356193,0.21753661341388097,0.8536463536463537,0.20388964339996835,0.17271662763466042,0.8104619109703854,2.0106304821958396,5336062.0,2.8543080410037725e-25,6006,-1,-0.01734336165579016,0.0
ml-1m,2,EASE,-,0.0,0.0,132.17518377304077,0.35886470515172914,0.2243326224714724,0.8794137241838774,0.2220393416816548,0.3082552693208431,0.7575972776616791,2.3851839157347414,0.3618476700911453,0.2003476739707504,0.9390406395736176,0.32899075921234416,0.40105386416861827,0.7530828109727334,2.5498226663708405,0.35886470515172914,0.2243326224714724,0.8794137241838774,0.2220393416816548,0.3082552693208431,0.7575972776616791,2.3851839157347414,,,0,0,,
ml-1m,2,CAR-SAR-EASE,car,1.0,0.1,129.97562289237976,0.3622500153025782,0.22782062923869179,0.8800799467021986,0.22253338525614794,0.2924473067915691,0.7596936043305129,2.3535401008927908,0.36498346479503724,0.203199121979422,0.9380413057961359,0.33090179900744043,0.3799765807962529,0.7534058829809402,2.518940390107684,0.3622500153025782,0.22782062923869179,0.8800799467021986,0.22253338525614794,0.2924473067915691,0.7596936043305129,2.3535401008927908,1859259.0,1.6583880195305535e-21,6004,1,0.0033853101508490545,0.0
ml-1m,2,CAR-SAR-EASE,car,3.0,0.1,130.14633083343506,0.3646709048522537,0.23053651202381412,0.8792471685542972,0.2225252108925616,0.2707845433255269,0.764962709544988,2.304677998284193,0.3662465252571181,0.2047682066791432,0.9365423051299134,0.3299062846847778,0.3515807962529274,0.7542366981546025,2.4736089244616206,0.3646709048522537,0.23053651202381412,0.8792471685542972,0.2225252108925616,0.2707845433255269,0.764962709544988,2.304677998284193,3680856.5,2.0667687197186312e-19,6004,1,0.005806199700524464,0.0
ml-1m,2,CAR-SAR-EASE,car,10.0,0.1,129.64394664764404,0.3650019540535118,0.23223423886049593,0.8755829447035309,0.2201344929032473,0.2344847775175644,0.7799373451406928,2.207182720505163,0.3634930890039936,0.20373887388923165,0.9325449700199867,0.3243993000337549,0.3012295081967213,0.7605769461110798,2.3757954637294287,0.3650019540535118,0.23223423886049593,0.8755829447035309,0.2201344929032473,0.2344847775175644,0.7799373451406928,2.207182720505163,5192280.0,1.767608357535973e-09,6004,1,0.0061372489017826656,0.0
ml-1m,2,CAR-SAR-EASE,car,30.0,0.1,129.60259318351746,0.35393486913376854,0.2244320306943687,0.8614257161892072,0.20951743037021112,0.18384074941451992,0.7951927483588435,2.068462821889316,0.35080707280445894,0.1948181120148368,0.9223850766155897,0.3092206045238495,0.25175644028103045,0.7851089002680385,2.23202639743725,0.35393486913376854,0.2244320306943687,0.8614257161892072,0.20951743037021112,0.18384074941451992,0.7951927483588435,2.068462821889316,6132348.0,0.002533512644556467,6004,-1,-0.004929836017960652,0.0
ml-1m,2,CAR-SAR-EASE,car,1.0,0.5,129.83749723434448,0.36220574113618836,0.22780844429803157,0.880413057961359,0.2225265233078161,0.2912763466042155,0.7583138878938329,2.3549935170003633,0.3649646359234841,0.20317254226708126,0.9385409726848768,0.33104400335121686,0.38026932084309134,0.7526666723082738,2.5213498532988945,0.36220574113618836,0.22780844429803157,0.880413057961359,0.2225265233078161,0.2912763466042155,0.7583138878938329,2.3549935170003633,1871225.0,1.7251228391755397e-20,6004,1,0.003341035984459218,0.0
ml-1m,2,CAR-SAR-EASE,car,3.0,0.5,129.8698205947876,0.36447170849951976,0.2303757936308607,0.8794137241838774,0.2221854254889878,0.2716627634660422,0.7633720838406579,2.310396568104399,0.3662609882712203,0.20480574956795738,0.9365423051299134,0.32988202599935834,0.3542154566744731,0.7540385197746957,2.478832989962202,0.36447170849951976,0.2303757936308607,0.8794137241838774,0.2221854254889878,0.2716627634660422,0.7633720838406579,2.310396568104399,3675179.5,3.924122501345481e-18,6004,1,0.00560700334779061,0.0
ml-1m,2,CAR-SAR-EASE,car,10.0,0.5,130.1396608352661,0.36509087275967694,0.2322983795897637,0.8760826115922719,0.22047351930176798,0.23536299765807964,0.7763684492262206,2.218762611312409,0.3638082648954422,0.20399346558086964,0.9325449700199867,0.32489473901489724,0.3015222482435597,0.7561638681008778,2.387721612421465,0.36509087275967694,0.2322983795897637,0.8760826115922719,0.22047351930176798,0.23536299765807964,0.7763684492262206,2.218762611312409,5206663.0,1.889949239718569e-09,6004,1,0.0062261676079478296,0.0
ml-1m,2,CAR-SAR-EASE,car,30.0,0.5,132.68415904045105,0.3543710940291624,0.22470680268646803,0.8627581612258495,0.21057000346998517,0.18501170960187355,0.7879276157667041,2.089804601837789,0.3510667879661125,0.19508560051220175,0.9238840772818121,0.3095210520460325,0.25234192037470726,0.7766662132437616,2.2550696833576853,0.3543710940291624,0.22470680268646803,0.8627581612258495,0.21057000346998517,0.18501170960187355,0.7879276157667041,2.089804601837789,6153545.0,0.006479904914780893,6004,-1,-0.004493611122566712,0.0
ml-1m,2,CAR-SAR-EASE,car,1.0,0.9,129.3261022567749,0.36242742956858903,0.2279675159660923,0.8810792804796802,0.2228034676562689,0.2924473067915691,0.7584594254480996,2.3570667109327488,0.36509252241670825,0.20324314637969934,0.9390406395736176,0.33140547115342683,0.38144028103044497,0.7523688735521932,2.5238400264255754,0.36242742956858903,0.2279675159660923,0.8810792804796802,0.2228034676562689,0.2924473067915691,0.7584594254480996,2.3570667109327488,1863319.5,2.2166916443203437e-21,6004,1,0.0035627244168598637,0.0
ml-1m,2,CAR-SAR-EASE,car,3.0,0.9,129.49479150772095,0.36459282063826826,0.23042398387322702,0.8809127248501,0.22266163800339428,0.272248243559719,0.7614315904092612,2.3162763783811395,0.36619192701083825,0.20479720300633866,0.9370419720186542,0.3299793464363759,0.35509367681498827,0.7525508825388736,2.4843636553256343,0.36459282063826826,0.23042398387322702,0.8809127248501,0.22266163800339428,0.272248243559719,0.7614315904092612,2.3162763783811395,3667736.5,8.941969376662094e-19,6004,1,0.005728115486539159,0.0
ml-1m,2,CAR-SAR-EASE,car,10.0,0.9,129.4506175518036,0.36481865942781677,0.23213735978945083,0.8772485009993338,0.22034063309083898,0.23653395784543327,0.7725747191641217,2.231169206530727,0.3636091583775359,0.20393446388362005,0.9325449700199867,0.32468832377031603,0.3024004683840749,0.7514447128826023,2.4015301080859546,0.36481865942781677,0.23213735978945083,0.8772485009993338,0.22034063309083898,0.23653395784543327,0.7725747191641217,2.231169206530727,5199644.5,6.542597776846415e-09,6004,1,0.005953954276087569,0.0
ml-1m,2,CAR-SAR-EASE,car,30.0,0.9,129.49542331695557,0.35427761647736533,0.2246522133077822,0.8635909393737509,0.21041433527238693,0.18618266978922718,0.7791929070347232,2.1147421234033916,0.35109781094958,0.19517176650457044,0.9247168554297135,0.3092040129439175,0.2520491803278688,0.7658411233393765,2.2823963293118896,0.35427761647736533,0.2246522133077822,0.8635909393737509,0.21041433527238693,0.18618266978922718,0.7791929070347232,2.1147421234033916,6125177.5,0.0062186874625860256,6004,-1,-0.004587088674363755,0.0
ml-1m,2,CAR-SAR-EASE,sar,1.0,0.1,131.00953078269958,0.3639346165777017,0.22946321413401397,0.8809127248501,0.22296494978255077,0.2903981264637002,0.7630326086372525,2.3429144286811363,0.36587887188070667,0.20419432816688365,0.9382078614257162,0.33082947156695036,0.37675644028103045,0.755492078060366,2.5091390237606275,0.3639346165777017,0.22946321413401397,0.8809127248501,0.22296494978255077,0.2903981264637002,0.7630326086372525,2.3429144286811363,2279144.0,2.9759516981103116e-30,6004,1,0.005069911425972575,0.0
ml-1m,2,CAR-SAR-EASE,sar,3.0,0.1,129.31015539169312,0.36630763705126007,0.23229269956125662,0.8809127248501,0.22347333034005606,0.2666861826697892,0.7722905549245982,2.2822801517574516,0.366667575021211,0.20545837247939622,0.9353764157228515,0.3295283188231656,0.3457259953161593,0.7594775935433393,2.452216896204216,0.36630763705126007,0.23229269956125662,0.8809127248501,0.22347333034005606,0.2666861826697892,0.7722905549245982,2.2822801517574516,4011368.0,3.90356517455823e-21,6004,1,0.0074429318995309504,0.0
ml-1m,2,CAR-SAR-EASE,sar,10.0,0.1,129.82253217697144,0.36367492677213414,0.23169874016549646,0.8734177215189873,0.21911017395618768,0.22394613583138173,0.788669427353442,2.168028437713074,0.3613291861128328,0.20244813655502922,0.931545636242505,0.3215485580205652,0.29156908665105385,0.7714049569363397,2.3348671337049445,0.36367492677213414,0.23169874016549646,0.8734177215189873,0.21911017395618768,0.22394613583138173,0.788669427353442,2.168028437713074,5656128.0,6.849621127706024e-05,6004,1,0.004810221620404937,0.0
ml-1m,2,CAR-SAR-EASE,sar,30.0,0.1,129.96859550476074,0.3471209698213985,0.2189571293300057,0.8552631578947368,0.20391732358497566,0.16978922716627634,0.8063246341519448,2.012407989739205,0.3432571885223937,0.1893346505869134,0.9168887408394404,0.300822699089021,0.23507025761124123,0.7976380835358412,2.172028609070468,0.3471209698213985,0.2189571293300057,0.8552631578947368,0.20391732358497566,0.16978922716627634,0.8063246341519448,2.012407989739205,5863724.0,6.524818670922917e-12,6004,-1,-0.011743735330330659,0.0
ml-1m,2,CAR-SAR-EASE,sar,1.0,0.5,131.4225676059723,0.3639245959680871,0.22947193847651576,0.8807461692205196,0.22291432993434496,0.2903981264637002,0.7630299222561303,2.3429234648803896,0.3659086513170675,0.20420465703659768,0.9383744170552965,0.3309188297455394,0.37675644028103045,0.7554862803197246,2.5091624651351228,0.3639245959680871,0.22947193847651576,0.8807461692205196,0.22291432993434496,0.2903981264637002,0.7630299222561303,2.3429234648803896,2274499.5,2.0822838614634562e-30,6004,1,0.005059890816357882,0.0
ml-1m,2,CAR-SAR-EASE,sar,3.0,0.5,130.49191975593567,0.36633443430902585,0.23230431439299137,0.8809127248501,0.22349418453855993,0.2666861826697892,0.7722346097844759,2.2824149671154985,0.36669028203337295,0.20547218634021303,0.9353764157228515,0.32952852912067765,0.3457259953161593,0.7594276832661941,2.4523090118925115,0.36633443430902585,0.23230431439299137,0.8809127248501,0.22349418453855993,0.2666861826697892,0.7722346097844759,2.2824149671154985,4008174.5,3.3761718527178282e-21,6004,1,0.007469729157296656,0.0
ml-1m,2,CAR-SAR-EASE,sar,10.0,0.5,129.75684475898743,0.3636415723967457,0.23165229736193338,0.8734177215189873,0.21912907872687826,0.22423887587822014,0.7889214414063384,2.1681107903249233,0.3613184094681309,0.20242295933819815,0.931545636242505,0.3215741714279245,0.29156908665105385,0.7713366958841361,2.335091534162794,0.3636415723967457,0.23165229736193338,0.8734177215189873,0.21912907872687826,0.22423887587822014,0.7889214414063384,2.1681107903249233,5659877.5,7.269044755461072e-05,6004,1,0.004776867245016519,0.0
ml-1m,2,CAR-SAR-EASE,sar,30.0,0.5,130.141259431839,0.34714059479682213,0.21897170845538597,0.8554297135243171,0.20393983692075635,0.16978922716627634,0.8061852443198787,2.0127045965195247,0.3432641138570119,0.18933869366479153,0.9168887408394404,0.30084954129954117,0.23507025761124123,0.7974802808920247,2.1724066803757522,0.34714059479682213,0.21897170845538597,0.8554297135243171,0.20393983692075635,0.16978922716627634,0.8061852443198787,2.0127045965195247,5865435.5,7.303687243321068e-12,6004,-1,-0.011724110354907015,0.0
ml-1m,2,CAR-SAR-EASE,sar,1.0,0.9,129.6366891860962,0.36389991297631324,0.22945923530508508,0.8807461692205196,0.222896576397008,0.2903981264637002,0.7629980214803034,2.3430150297977907,0.36590473286482444,0.20420124593364944,0.9383744170552965,0.3309188297455394,0.37675644028103045,0.7554691976910499,2.5092164037893543,0.36389991297631324,0.22945923530508508,0.8807461692205196,0.222896576397008,0.2903981264637002,0.7629980214803034,2.3430150297977907,2277211.0,2.6902867766395095e-30,6004,1,0.00503520782458413,0.0
ml-1m,2,CAR-SAR-EASE,sar,3.0,0.9,130.08662343025208,0.36633118918540414,0.23230293891374007,0.8809127248501,0.22348541845279254,0.2666861826697892,0.7722094161886952,2.2824800900290616,0.36668293546350583,0.20546945650266418,0.9353764157228515,0.32950681443558305,0.3457259953161593,0.7593749524026039,2.4524120202556907,0.36633118918540414,0.23230293891374007,0.8809127248501,0.22348541845279254,0.2666861826697892,0.7722094161886952,2.2824800900290616,4010936.5,3.7163072264407006e-21,6004,1,0.007466484033674951,0.0
ml-1m,2,CAR-SAR-EASE,sar,10.0,0.9,130.53724932670593,0.3636483757892885,0.23168348295224028,0.8732511658894071,0.21908951660762865,0.22423887587822014,0.7888561237677927,2.1683175347511074,0.3613181320031599,0.20241850886954338,0.931545636242505,0.321577153125915,0.29156908665105385,0.7711952239337094,2.335445728612667,0.3636483757892885,0.23168348295224028,0.8732511658894071,0.21908951660762865,0.22423887587822014,0.7888561237677927,2.1683175347511074,5653761.0,6.196350786458385e-05,6004,1,0.004783670637559312,0.0
ml-1m,2,CAR-SAR-EASE,sar,30.0,0.9,130.0244801044464,0.34712749920217156,0.21897978484550235,0.8552631578947368,0.2039052774940728,0.16978922716627634,0.8060405132210711,2.013082891369259,0.34329230744609757,0.18935364416338904,0.9170552964690206,0.30089883621451385,0.23536299765807964,0.7975930432779474,2.172683927955189,0.34712749920217156,0.21897978484550235,0.8552631578947368,0.2039052774940728,0.16978922716627634,0.8060405132210711,2.013082891369259,5859890.0,5.917372489347788e-12,6004,-1,-0.011737205949557582,0.0
ml-1m,3,EASE,-,0.0,0.0,133.09206819534302,0.35706225986659396,0.22511819628899288,0.8726093464160984,0.21893095713123753,0.3100117096018735,0.7587483335995178,2.3860019783333133,0.35794709456288604,0.19932866889775816,0.9248295360053218,0.3234195007622611,0.4016393442622951,0.7525223895359858,2.551157214359107,0.35706225986659396,0.22511819628899288,0.8726093464160984,0.21893095713123753,0.3100117096018735,0.7587483335995178,2.3860019783333133,,,0,0,,
ml-1m,3,CAR-SAR-EASE,car,1.0,0.1,130.9237241744995,0.3597711019637561,0.22804557701824932,0.8724430400798271,0.21951875173551988,0.29156908665105385,0.7588825616786119,2.354662951754865,0.36040314126057726,0.20170543006499878,0.9246632296690503,0.3241877435970904,0.3796838407494145,0.7518208620463935,2.5211654138806603,0.3597711019637561,0.22804557701824932,0.8724430400798271,0.21951875173551988,0.29156908665105385,0.7588825616786119,2.354662951754865,1919815.5,3.901970072852381e-11,6013,1,0.002708842097162199,0.0
ml-1m,3,CAR-SAR-EASE,car,3.0,0.1,130.73373079299927,0.3614885439588202,0.23019362814389266,0.8702810577082987,0.21917898089160615,0.2693208430913349,0.7636238873744567,2.306098993288757,0.36168548475877876,0.2032351921919379,0.9253284550141361,0.32387636803368797,0.35362997658079626,0.7546022112134525,2.4749557333880094,0.3614885439588202,0.23019362814389266,0.8702810577082987,0.21917898089160615,0.2693208430913349,0.7636238873744567,2.306098993288757,3713738.0,1.1287632491020515e-09,6013,1,0.004426284092226187,0.0
ml-1m,3,CAR-SAR-EASE,car,10.0,0.1,130.5445077419281,0.35902610186291406,0.22981233197832848,0.8666223183103277,0.2144907925932742,0.2338992974238876,0.7776799828989629,2.2095760856524564,0.3579253575811531,0.2015577953952672,0.9231664726426076,0.31843062726979793,0.3012295081967213,0.7602792912085363,2.376354197918169,0.35902610186291406,0.22981233197832848,0.8666223183103277,0.2144907925932742,0.2338992974238876,0.7776799828989629,2.2095760856524564,5435008.0,0.20171800096055104,6013,1,0.001963841996320155,0.0
ml-1m,3,CAR-SAR-EASE,car,30.0,0.1,129.5163857936859,0.3470603937272815,0.22056843350702687,0.8521536670547147,0.2049487057275137,0.1835480093676815,0.7929135464335513,2.0722942235273227,0.3445012649678807,0.1920088410991032,0.9138533178114087,0.30296390958372293,0.2508782201405152,0.783105915401888,2.234667447079534,0.3470603937272815,0.22056843350702687,0.8521536670547147,0.2049487057275137,0.1835480093676815,0.7929135464335513,2.0722942235273227,5514888.5,3.2238713022862024e-12,6013,-1,-0.010001866139312426,0.0
ml-1m,3,CAR-SAR-EASE,car,1.0,0.5,129.56914567947388,0.3597336606777011,0.22803825052019439,0.8724430400798271,0.2195113784514841,0.2927400468384075,0.7588541160818227,2.35717590242826,0.3604729752718907,0.2017471858991278,0.9248295360053218,0.3243950828713866,0.3820257611241218,0.7524808381329597,2.5234489529874065,0.3597336606777011,0.22803825052019439,0.8724430400798271,0.2195113784514841,0.2927400468384075,0.7588541160818227,2.35717590242826,1895139.0,1.339639173925282e-11,6013,1,0.0026714008111071866,0.0
ml-1m,3,CAR-SAR-EASE,car,3.0,0.5,129.4235098361969,0.3615898555994229,0.23032112532110552,0.8697821386994844,0.2191648920269626,0.27049180327868855,0.7624941774783784,2.311198633068389,0.361570840498357,0.203182141963826,0.9254947613504074,0.3238451380540787,0.3556791569086651,0.7539373469964596,2.4802790418969383,0.3615898555994229,0.23032112532110552,0.8697821386994844,0.2191648920269626,0.27049180327868855,0.7624941774783784,2.311198633068389,3702472.5,2.318245563841397e-10,6013,1,0.00452759573282892,0.0
ml-1m,3,CAR-SAR-EASE,car,10.0,0.5,130.1405951976776,0.3590898782017552,0.22984169859651948,0.8672875436554133,0.21456219376985866,0.23536299765807964,0.7749701103661801,2.2208536091302107,0.3585178950826969,0.20192822590886905,0.9234990853151505,0.31934729779726606,0.30415690866510536,0.7577894030370833,2.389012724742531,0.3590898782017552,0.22984169859651948,0.8672875436554133,0.21456219376985866,0.23536299765807964,0.7749701103661801,2.2208536091302107,5421008.5,0.17632327261641279,6013,1,0.002027618335161172,0.0
ml-1m,3,CAR-SAR-EASE,car,30.0,0.5,130.50632691383362,0.3480292662050309,0.22158331698134348,0.8528188923998005,0.2051879412094443,0.18530444964871196,0.7866603401949803,2.092994924801229,0.3457369182447082,0.19303532857169312,0.9146848494927656,0.30394109645755335,0.2540983606557377,0.7773101827760283,2.2570831391586195,0.3480292662050309,0.22158331698134348,0.8528188923998005,0.2051879412094443,0.18530444964871196,0.7866603401949803,2.092994924801229,5547468.5,1.1612100787353557e-10,6013,-1,-0.009032993661563125,0.0
ml-1m,3,CAR-SAR-EASE,car,1.0,0.9,129.7494761943817,0.35996109538720233,0.22829172191879382,0.8724430400798271,0.21985296380187302,0.29361826697892274,0.758418640635552,2.359805555749455,0.3605755626186138,0.20186363981699498,0.9253284550141361,0.32463324737012206,0.3840749414519906,0.7528408848916779,2.525645720774634,0.35996109538720233,0.22829172191879382,0.8724430400798271,0.21985296380187302,0.29361826697892274,0.758418640635552,2.359805555749455,1865887.5,2.2536843885881358e-13,6013,1,0.0028988355206084645,0.0
ml-1m,3,CAR-SAR-EASE,car,3.0,0.9,130.32149600982666,0.3616254764214879,0.23045042648105554,0.8701147513720273,0.21924398017389948,0.27195550351288056,0.7617808347432375,2.3160715671046783,0.3616449115055355,0.2032934747433395,0.9256610676866789,0.3241391635815586,0.35772833723653397,0.7529590823809733,2.486190858767356,0.3616254764214879,0.23045042648105554,0.8701147513720273,0.21924398017389948,0.27195550351288056,0.7617808347432375,2.3160715671046783,3704167.0,8.625509967236447e-11,6013,1,0.0045632165548939166,0.0
ml-1m,3,CAR-SAR-EASE,car,10.0,0.9,129.75470447540283,0.35901342649935036,0.2298106496665472,0.8671212373191418,0.21466348274540453,0.23653395784543327,0.7711622754658636,2.2335389944148596,0.3584413725419149,0.2018625989438517,0.9231664726426076,0.3194013855073426,0.30562060889929743,0.753886693772688,2.4017936517398124,0.35901342649935036,0.2298106496665472,0.8671212373191418,0.21466348274540453,0.23653395784543327,0.7711622754658636,2.2335389944148596,5425236.5,0.1912603238401206,6013,1,0.001951166632756436,0.0
ml-1m,3,CAR-SAR-EASE,car,30.0,0.9,129.45574760437012,0.3482021334551295,0.22173281510095888,0.8536504240811575,0.20530966135474396,0.1885245901639344,0.7805660200001447,2.118590382587193,0.34550137410335374,0.19282633304211663,0.9145185431564943,0.30368143453201907,0.2538056206088993,0.7668146160059588,2.2839212712707173,0.3482021334551295,0.22173281510095888,0.8536504240811575,0.20530966135474396,0.1885245901639344,0.7805660200001447,2.118590382587193,5571303.0,7.090614791900891e-10,6013,-1,-0.008860126411464355,0.0
ml-1m,3,CAR-SAR-EASE,sar,1.0,0.1,130.43216133117676,0.3604512681591598,0.2289654710659448,0.8714452020621986,0.2192135145013465,0.29215456674473067,0.764351120334799,2.3440469057353437,0.36131076798007317,0.20254637223468241,0.9248295360053218,0.32481699885374404,0.3788056206088993,0.7554436022312294,2.5108754676429004,0.3604512681591598,0.2289654710659448,0.8714452020621986,0.2192135145013465,0.29215456674473067,0.764351120334799,2.3440469057353437,2412452.0,1.3285951327070997e-12,6013,1,0.00338900829256586,0.0
ml-1m,3,CAR-SAR-EASE,sar,3.0,0.1,129.81559872627258,0.3621361399661083,0.2313200670980491,0.869615832363213,0.2188212877769426,0.26492974238875877,0.7695306945448765,2.285616795369922,0.3622453033588362,0.20412907831114138,0.9263262930317645,0.32385093626090894,0.3483606557377049,0.7604416062117514,2.4536866915995157,0.3621361399661083,0.2313200670980491,0.869615832363213,0.2188212877769426,0.26492974238875877,0.7695306945448765,2.285616795369922,4202469.5,1.670404161414449e-09,6013,1,0.00507388009951441,0.0
ml-1m,3,CAR-SAR-EASE,sar,10.0,0.1,130.5042450428009,0.35672285405519283,0.22830466788134401,0.8626309662398137,0.21273680495414948,0.22511709601873536,0.7880495164681118,2.1705964647066125,0.35553998746969284,0.19993539238211774,0.9228338599700648,0.3157879302503108,0.2927400468384075,0.7719953933144854,2.335750084377368,0.35672285405519283,0.22830466788134401,0.8626309662398137,0.21273680495414948,0.22511709601873536,0.7880495164681118,2.1705964647066125,5815595.5,0.49696484880612846,6013,-1,-0.000339405811401107,0.0
ml-1m,3,CAR-SAR-EASE,sar,30.0,0.1,130.50831580162048,0.34112496936209213,0.21599354446800553,0.8445035755862298,0.20021129098274304,0.17066744730679156,0.8059323153179547,2.0157216864235696,0.33776895232942533,0.18707065855005256,0.9100282720771662,0.2953648649697345,0.23975409836065573,0.8004819634788036,2.1741657181462672,0.34112496936209213,0.21599354446800553,0.8445035755862298,0.20021129098274304,0.17066744730679156,0.8059323153179547,2.0157216864235696,5357087.5,4.818860914224912e-23,6013,-1,-0.015937290504501815,0.0
ml-1m,3,CAR-SAR-EASE,sar,1.0,0.5,129.09114289283752,0.3604658589504791,0.2289671737260543,0.8714452020621986,0.21924677576860083,0.29215456674473067,0.76434812082172,2.3440574547527575,0.36131673619307964,0.2025476206637713,0.9248295360053218,0.3248227335549948,0.3788056206088993,0.7554376645552359,2.5109106629239673,0.3604658589504791,0.2289671737260543,0.8714452020621986,0.21924677576860083,0.29215456674473067,0.76434812082172,2.3440574547527575,2411310.5,1.1464774139995216e-12,6013,1,0.003403599083885221,0.0
ml-1m,3,CAR-SAR-EASE,sar,3.0,0.5,130.0355257987976,0.36216267338255537,0.23133318022067495,0.869615832363213,0.21883940785742753,0.26492974238875877,0.7694885391045001,2.2856946236941016,0.3622423183900201,0.20412279984190063,0.9263262930317645,0.32384378481959397,0.34865339578454335,0.7605724680209394,2.4538572429080814,0.36216267338255537,0.23133318022067495,0.869615832363213,0.21883940785742753,0.26492974238875877,0.7694885391045001,2.2856946236941016,4199470.5,1.3328770240687476e-09,6013,1,0.005100413515961415,0.0
ml-1m,3,CAR-SAR-EASE,sar,10.0,0.5,131.01803302764893,0.3567603872048774,0.22833672521894172,0.8626309662398137,0.2127562073600478,0.22511709601873536,0.7879414281626911,2.170826841602614,0.35553456916325904,0.19992523583237626,0.9228338599700648,0.31576387700717967,0.2927400468384075,0.7719174289040414,2.3359544705264597,0.3567603872048774,0.22833672521894172,0.8626309662398137,0.2127562073600478,0.22511709601873536,0.7879414281626911,2.170826841602614,5812452.0,0.5078503860303217,6013,-1,-0.00030187266171650983,0.0
ml-1m,3,CAR-SAR-EASE,sar,30.0,0.5,129.9475395679474,0.34123521503429544,0.21607226311476727,0.8446698819225013,0.2002928292312252,0.17066744730679156,0.8058333872949377,2.016012256359633,0.3378640122092938,0.18710734328911888,0.9101945784134375,0.29553797187065917,0.24033957845433254,0.8008183446624884,2.1744806166256985,0.34123521503429544,0.21607226311476727,0.8446698819225013,0.2002928292312252,0.17066744730679156,0.8058333872949377,2.016012256359633,5367767.0,8.765541247393752e-23,6013,-1,-0.0158270448322985,0.0
ml-1m,3,CAR-SAR-EASE,sar,1.0,0.9,129.75209093093872,0.36046613827392654,0.2289677478788819,0.8714452020621986,0.21923984633792284,0.29215456674473067,0.7643335231914019,2.34409511369762,0.3613221312221128,0.20255323904351516,0.9248295360053218,0.3248251093597987,0.3788056206088993,0.7554297733581361,2.5109350620445903,0.36046613827392654,0.2289677478788819,0.8714452020621986,0.21923984633792284,0.29215456674473067,0.7643335231914019,2.34409511369762,2410882.5,1.3164313560675072e-12,6013,1,0.0034038784073325812,0.0
ml-1m,3,CAR-SAR-EASE,sar,3.0,0.9,128.31603479385376,0.3622187926564483,0.23136843766678034,0.869615832363213,0.2189431407711199,0.26492974238875877,0.7694520435924741,2.2857912901948243,0.36222968110404496,0.20411011908667648,0.9263262930317645,0.3238275501534342,0.34865339578454335,0.7605136394235663,2.454014888608056,0.3622187926564483,0.23136843766678034,0.869615832363213,0.2189431407711199,0.26492974238875877,0.7694520435924741,2.2857912901948243,4193680.5,8.588890110017557e-10,6013,1,0.005156532789854319,0.0
ml-1m,3,CAR-SAR-EASE,sar,10.0,0.9,130.08143138885498,0.3567668232620577,0.22835864696785083,0.8626309662398137,0.21276533633625547,0.22511709601873536,0.7878527170324721,2.1710247644402716,0.35556049346601254,0.19993620806909487,0.9228338599700648,0.3158026224750325,0.2927400468384075,0.7718470979544321,2.336163794984668,0.3567668232620577,0.22835864696785083,0.8626309662398137,0.21276533633625547,0.22511709601873536,0.7878527170324721,2.1710247644402716,5811205.0,0.5154901779331282,6013,-1,-0.0002954366045361502,0.0
ml-1m,3,CAR-SAR-EASE,sar,30.0,0.9,129.9620156288147,0.34123851149149864,0.21608666208412888,0.8446698819225013,0.20028414873079284,0.17066744730679156,0.8057568236231447,2.0162823386616906,0.3379141224315336,0.18714222026875063,0.9101945784134375,0.29560552256684786,0.24063231850117095,0.8008774581270184,2.174927300848062,0.34123851149149864,0.21608666208412888,0.8446698819225013,0.20028414873079284,0.17066744730679156,0.8057568236231447,2.0162823386616906,5367816.5,8.807155234049786e-23,6013,-1,-0.01582374837509531,0.0
ml-1m,4,EASE,-,0.0,0.0,132.7373595237732,0.3602199710712781,0.22636381640845926,0.8736263736263736,0.22263170160415102,0.31059718969555034,0.7588552195526748,2.3826147347901783,0.36241559929929296,0.20251274440390268,0.9302364302364302,0.32716994336340544,0.3984192037470726,0.7506592966181505,2.5499964162059165,0.3602199710712781,0.22636381640845926,0.8736263736263736,0.22263170160415102,0.31059718969555034,0.7588552195526748,2.3826147347901783,,,0,0,,
