family,prior,mu,rho,train_time_s_mean,train_time_s_std,NDCG@10_mean,NDCG@10_std,MAP@10_mean,MAP@10_std,HitRate@10_mean,HitRate@10_std,Recall@10_mean,Recall@10_std,Coverage@10_mean,Coverage@10_std,Gini@10_mean,Gini@10_std,Novelty@10_mean,Novelty@10_std,NDCG@20_mean,NDCG@20_std,MAP@20_mean,MAP@20_std,HitRate@20_mean,HitRate@20_std,Recall@20_mean,Recall@20_std,Coverage@20_mean,Coverage@20_std,Gini@20_mean,Gini@20_std,Novelty@20_mean,Novelty@20_std,NDCG@k_mean,NDCG@k_std,MAP@k_mean,MAP@k_std,HitRate@k_mean,HitRate@k_std,Recall@k_mean,Recall@k_std,Coverage@k_mean,Coverage@k_std,Gini@k_mean,Gini@k_std,Novelty@k_mean,Novelty@k_std,wilcoxon_vs_EASE_stat_mean,wilcoxon_vs_EASE_stat_std,wilcoxon_vs_EASE_p_mean,wilcoxon_vs_EASE_p_std,wilcoxon_vs_EASE_n_pairs_mean,wilcoxon_vs_EASE_n_pairs_std,wilcoxon_vs_EASE_sign_mean,wilcoxon_vs_EASE_sign_std,wilcoxon_vs_EASE_mean_diff_mean,wilcoxon_vs_EASE_mean_diff_std,wilcoxon_vs_EASE_median_diff_mean,wilcoxon_vs_EASE_median_diff_std
CAR-SAR-EASE,car,30.0,0.5,131.3145200252533,1.0184335490546037,0.3533021549424002,0.0031846305410350626,0.22441921453607652,0.0017560635834935007,0.8607398413322503,0.006165021613963933,0.21007207474147113,0.003065528331395106,0.18711943793911007,0.0023087522427552923,0.7902799039632082,0.0031260635577290098,2.0897371632391186,0.002765267267518719,0.350291916674781,0.002972510787516342,0.19551508674829027,0.0017445999096108572,0.9205992044187633,0.004406669327103542,0.30826998374988795,0.0032286938676606603,0.2535128805620609,0.0016034032713851526,0.7774546597464032,0.001525362692072944,2.255352509176565,0.0012451377246865158,0.3533021549424002,0.0031846305410350626,0.22441921453607652,0.0017560635834935007,0.8607398413322503,0.006165021613963933,0.21007207474147113,0.003065528331395106,0.18711943793911007,0.0023087522427552923,0.7902799039632082,0.0031260635577290098,2.0897371632391186,0.002765267267518719,5814033.2,227629.500257985,0.0013004685895706073,0.002895398372045625,6007.4,3.4351128074635104,-1.0,0.0,-0.007068237587579693,0.0019927850347134144,0.0,0.0
CAR-SAR-EASE,car,30.0,0.9,130.33036217689514,1.101928496541875,0.35336581301400066,0.003118023038230099,0.22444660472415504,0.0017833194043323946,0.8607731138507096,0.005411109383200391,0.21009664702283012,0.002898651241135324,0.1882903981264637,0.0021048803293029815,0.781844599007705,0.0027083571574607304,2.11488957271,0.0028581760771362584,0.3505649385439859,0.0032356817133162275,0.19566404065716425,0.0019704018235454385,0.9210987437212358,0.004889112462751752,0.30865337965340706,0.0035132387059902855,0.2545081967213115,0.0026957527946654177,0.7679774885852098,0.0023261773692917066,2.282322497729908,0.0016926556350480354,0.35336581301400066,0.003118023038230099,0.22444660472415504,0.0017833194043323946,0.8607731138507096,0.005411109383200391,0.21009664702283012,0.002898651241135324,0.1882903981264637,0.0021048803293029815,0.781844599007705,0.0027083571574607304,2.11488957271,0.0028581760771362584,5821606.3,210667.68483639107,0.0012812093444349033,0.0027611966505967428,6007.4,3.4351128074635104,-1.0,0.0,-0.007004579515979184,0.0021014689380607775,0.0,0.0
CAR-SAR-EASE,sar,1.0,0.1,130.60921816825868,1.0332945573925978,0.36455849851465827,0.0026956427797664062,0.23096354349827658,0.0018688783792759967,0.878484473515188,0.005638937984985969,0.223458197250019,0.002836804977881158,0.29133489461358314,0.0009117336945197659,0.764016839536852,0.0007896781233594759,2.342730457682607,0.002897792227769941,0.36576160571130123,0.0027496747701259805,0.20516408442411976,0.0018495354363063474,0.9332843082056461,0.005547237695347598,0.32961006802723347,0.0031767106612275303,0.3787470725995316,0.0023364250514326516,0.7555235995146367,0.0015120957128336324,2.5113874762013624,0.0021131928900018603,0.36455849851465827,0.0026956427797664062,0.23096354349827658,0.0018688783792759967,0.878484473515188,0.005638937984985969,0.223458197250019,0.002836804977881158,0.29133489461358314,0.0009117336945197659,0.764016839536852,0.0007896781233594759,2.342730457682607,0.002897792227769941,2420119.5,89872.21305971056,2.674626737076087e-13,5.932030902384506e-13,6007.4,3.4351128074635104,1.0,0.0,0.004188105984678429,0.0007771475781250404,0.0,0.0
CAR-SAR-EASE,sar,1.0,0.5,130.93552660942078,1.1311753047451043,0.3645599645876544,0.002688058005844759,0.23096397665658638,0.001862652804789488,0.8784511623892719,0.0056214722528118675,0.22345476435819153,0.002826752323198039,0.29133489461358314,0.0009117336945197659,0.7639990229286217,0.0007802262287821401,2.3427706881215533,0.0028694552956279535,0.36576811303148493,0.002745782274448022,0.20516564885465102,0.0018459545552794822,0.9333176193315623,0.005584569540922972,0.32962892038016567,0.0031819463457869812,0.3787470725995316,0.0023364250514326516,0.7555195050935438,0.001511865964854331,2.511408207058988,0.002116271649774996,0.3645599645876544,0.002688058005844759,0.23096397665658638,0.001862652804789488,0.8784511623892719,0.0056214722528118675,0.22345476435819153,0.002826752323198039,0.29133489461358314,0.0009117336945197659,0.7639990229286217,0.0007802262287821401,2.3427706881215533,0.0028694552956279535,2417757.3,91336.91908368707,2.307602634864367e-13,5.119112726527241e-13,6007.4,3.4351128074635104,1.0,0.0,0.004189572057674528,0.0007698086307064426,0.0,0.0
CAR-SAR-EASE,sar,1.0,0.9,131.11591148376465,1.3707663486173953,0.3645544607838828,0.002693669698517884,0.23095917030307228,0.0018679045557209088,0.8784511623892719,0.0056214722528118675,0.2234559079352977,0.002843253784131368,0.29133489461358314,0.0009117336945197659,0.7639921886836021,0.0007927626131381556,2.34279961517011,0.0028928346176258666,0.36577136913029373,0.0027456169901117445,0.20516733544349935,0.0018460342613952174,0.9333176193315623,0.005584569540922972,0.3296316733978663,0.0031815839334122333,0.3787470725995316,0.0023364250514326516,0.7555007364545159,0.0014997412429707836,2.5114507292849706,0.0021031394193504623,0.3645544607838828,0.002693669698517884,0.23095917030307228,0.0018679045557209088,0.8784511623892719,0.0056214722528118675,0.2234559079352977,0.002843253784131368,0.29133489461358314,0.0009117336945197659,0.7639921886836021,0.0007927626131381556,2.34279961517011,0.0028928346176258666,2417599.6,89346.13144283305,2.647803667305692e-13,5.878996747307462e-13,6007.4,3.4351128074635104,1.0,0.0,0.004184068253902985,0.0007646824995231629,0.0,0.0
CAR-SAR-EASE,sar,3.0,0.1,130.75034074783326,1.454519526289056,0.3666012045242938,0.002797169878736115,0.23346810218330094,0.001788224584637418,0.8770531869587133,0.005440183875764881,0.22327838330246963,0.0028152329378028523,0.26539812646370026,0.0012860587023705474,0.7707070002267935,0.0016220959908736345,2.2833660164006355,0.0034953140505948025,0.3666111103931645,0.002752104435275994,0.20656992499059018,0.0018307943111871168,0.9322515583863072,0.004362561196089556,0.32852834580441154,0.003289003116674351,0.34918032786885245,0.0023180132195350185,0.7610874926100591,0.0013687132029667815,2.4533735898031646,0.0014417876561249937,0.3666012045242938,0.002797169878736115,0.23346810218330094,0.001788224584637418,0.8770531869587133,0.005440183875764881,0.22327838330246963,0.0028152329378028523,0.26539812646370026,0.0012860587023705474,0.7707070002267935,0.0016220959908736345,2.2833660164006355,0.0034953140505948025,4140292.0,114386.34690053704,3.6037865670249616e-10,7.345363490842873e-10,6007.4,3.4351128074635104,1.0,0.0,0.0062308119943139334,0.0013696187590265623,0.0,0.0
CAR-SAR-EASE,sar,3.0,0.5,130.86322917938233,0.8729239599096884,0.36661494302610026,0.0027839681732305804,0.23347269885612315,0.0017786286034511204,0.8770864869920134,0.0054284744862591406,0.223296462087423,0.0028071142126450182,0.26539812646370026,0.0012860587023705474,0.7706625857746945,0.0016168613817377872,2.283482468857014,0.003475324599310498,0.366611952750555,0.0027502209633400343,0.20656987238997288,0.0018294159785740348,0.9322515583863072,0.004362561196089556,0.3285245212806632,0.003288831821333943,0.34929742388758783,0.0023818320382678893,0.761126429320605,0.0014295807921054836,2.4534630241543924,0.0014344546855990996,0.36661494302610026,0.0027839681732305804,0.23347269885612315,0.0017786286034511204,0.8770864869920134,0.0054284744862591406,0.223296462087423,0.0028071142126450182,0.26539812646370026,0.0012860587023705474,0.7706625857746945,0.0016168613817377872,2.283482468857014,0.003475324599310498,4137931.0,115061.65735052667,2.88113365436024e-10,5.85899041584637e-10,6007.4,3.4351128074635104,1.0,0.0,0.00624455049612037,0.001368217246307635,0.0,0.0
CAR-SAR-EASE,sar,3.0,0.9,130.39044342041015,1.5859142882936175,0.3666134649494214,0.0027580433015200034,0.2334703457407175,0.001769685360002162,0.8770864869920134,0.0054284744862591406,0.22331127387332503,0.002764487923056821,0.26539812646370026,0.0012860587023705474,0.7706349991656192,0.001625968240994001,2.283567820469586,0.0034883970884446182,0.36659510039104226,0.002751745558105332,0.20656078448908413,0.0018339337096332999,0.9322182583530074,0.004341066028773671,0.3284977653092617,0.003287680259582765,0.34929742388758783,0.0023818320382678893,0.7610855363275381,0.001435272087303479,2.45357358625912,0.0014353944350804007,0.3666134649494214,0.0027580433015200034,0.2334703457407175,0.001769685360002162,0.8770864869920134,0.0054284744862591406,0.22331127387332503,0.002764487923056821,0.26539812646370026,0.0012860587023705474,0.7706349991656192,0.001625968240994001,2.283567820469586,0.0034883970884446182,4137998.5,113167.97576390592,1.975360031482049e-10,3.7388971456388123e-10,6007.4,3.4351128074635104,1.0,0.0,0.006243072419441497,0.001348883480369322,0.0,0.0
CAR-SAR-EASE,sar,10.0,0.1,131.13109741210937,0.9695501022130661,0.36201685508990233,0.0032723051659508773,0.2310971314908084,0.001875415090531198,0.8692293291452533,0.005358536680922853,0.2175120601373973,0.003035918215409018,0.22459016393442624,0.0005999385694355803,0.7892117240744738,0.0013888422882837276,2.167164238854819,0.0032614885955610934,0.36041502937098935,0.003178838760803018,0.2028073636664094,0.0019636132301918546,0.9273240228011568,0.004026764503632226,0.31994825322114173,0.003352042623398433,0.2941451990632319,0.0030800371048156287,0.7734006098235839,0.0022216616320130866,2.33454856470092,0.0011725870630717346,0.36201685508990233,0.0032723051659508773,0.2310971314908084,0.001875415090531198,0.8692293291452533,0.005358536680922853,0.2175120601373973,0.003035918215409018,0.22459016393442624,0.0005999385694355803,0.7892117240744738,0.0013888422882837276,2.167164238854819,0.0032614885955610934,5783925.2,81914.7653193549,0.2711476795838865,0.25421778162058195,6007.4,3.4351128074635104,0.2,1.0954451150103321,0.001646462559922457,0.0021853118370597493,0.0,0.0
CAR-SAR-EASE,sar,10.0,0.5,131.2119285106659,1.2245315226842197,0.36201018046283057,0.003256596587178734,0.23108459324035663,0.0018647053442942927,0.8692626291785533,0.005349227509503986,0.2175230922893756,0.003032662280390192,0.22464871194379393,0.0005317887038812964,0.7892234642658804,0.0013895468269112677,2.1672935097865356,0.003313045660935541,0.36042055115803917,0.0031860089831825967,0.2027974276073993,0.0019716352904366697,0.9273240228011568,0.004026764503632226,0.3199906185964153,0.0033631979149056643,0.2942037470725995,0.0032068065427702896,0.7733656366222278,0.0022994265835474077,2.334754895592487,0.0011909195090890853,0.36201018046283057,0.003256596587178734,0.23108459324035663,0.0018647053442942927,0.8692626291785533,0.005349227509503986,0.2175230922893756,0.003032662280390192,0.22464871194379393,0.0005317887038812964,0.7892234642658804,0.0013895468269112677,2.1672935097865356,0.003313045660935541,5785885.2,81514.51690849298,0.2704739383003316,0.2530804143271531,6007.4,3.4351128074635104,0.2,1.0954451150103321,0.0016397879328507018,0.0021743185895901304,0.0,0.0
