model,fusion_alpha,ease_lambda,rp3_beta,rp3_topK,train_time_s,seed,NDCG@10,MAP@10,HitRate@10,Recall@10,Coverage@10,Gini@10,Novelty@10,NDCG@20,MAP@20,HitRate@20,Recall@20,Coverage@20,Gini@20,Novelty@20,NDCG@k,MAP@k,HitRate@k,Recall@k,Coverage@k,Gini@k,Novelty@k,wilcoxon_vs_EASE_stat,wilcoxon_vs_EASE_p,wilcoxon_vs_EASE_n_pairs,wilcoxon_vs_EASE_sign,wilcoxon_vs_EASE_mean_diff,wilcoxon_vs_EASE_median_diff
Hybrid-Matrix,0.7,500,0.3,200,6.294942855834961,2,0.3230246241895492,0.19543563492525096,0.853597601598934,0.19893345430657125,0.1876463700234192,0.8765808753602642,1.8591783145102634,0.3180468947095238,0.16877457757015182,0.9183877415056629,0.28439931241084704,0.24151053864168617,0.8689002886964245,1.9856654554407158,0.3230246241895492,0.19543563492525096,0.853597601598934,0.19893345430657125,0.1876463700234192,0.8765808753602642,1.8591783145102634,3770419.5,8.743263916748701e-124,6004,-1,-0.04210573957426514,-0.010305761555674586
Hybrid-Matrix,0.3,500,0.6,200,6.335587739944458,2,0.32548948116856913,0.19859828175878885,0.8487674883411059,0.1974054897405267,0.23155737704918034,0.8783895018154775,1.938527547391425,0.32265844000833643,0.1726969743911145,0.917221852098601,0.2864361695014418,0.3164519906323185,0.8726474055840665,2.0852266003776063,0.32548948116856913,0.19859828175878885,0.8487674883411059,0.1974054897405267,0.23155737704918034,0.8783895018154775,1.938527547391425,4124858.5,9.14907185833628e-106,6004,-1,-0.03964088259524519,-0.010393774812847617
Hybrid-Matrix,0.5,500,0.6,200,6.41692852973938,2,0.33861673228898764,0.20829373723975733,0.8652564956695536,0.20791692019403166,0.25234192037470726,0.8651017651032336,2.0039940812928956,0.3366719665408174,0.18216965313840816,0.9278814123917388,0.3010787463006138,0.34133489461358313,0.8598055270185798,2.155301771538933,0.33861673228898764,0.20829373723975733,0.8652564956695536,0.20791692019403166,0.25234192037470726,0.8651017651032336,2.0039940812928956,4354258.5,1.4077433553783056e-63,6004,-1,-0.026513631474826663,0.0
Hybrid-Matrix,0.7,500,0.6,200,6.342429876327515,2,0.3519575195177428,0.21931160287510518,0.8752498334443705,0.21560375833305956,0.27956674473067916,0.8445359289269632,2.1020525950811404,0.351586742489125,0.19267133557111474,0.9377081945369754,0.31773318107321025,0.3711943793911007,0.8372048628989717,2.262963743439639,0.3519575195177428,0.21931160287510518,0.8752498334443705,0.21560375833305956,0.27956674473067916,0.8445359289269632,2.1020525950811404,4514827.0,1.735348582637587e-23,6004,-1,-0.01317284424607155,0.0
Hybrid-Matrix,0.3,200,0.3,200,6.842982053756714,3,0.2730939962782009,0.16205300864147668,0.7761516713786796,0.1582743990693281,0.08518735362997658,0.8713595914464822,1.6611795325876182,0.267519212107906,0.13795688261449005,0.8588059205055713,0.2293848341153431,0.12060889929742388,0.862552939504859,1.7886497098553076,0.2730939962782009,0.16205300864147668,0.7761516713786796,0.1582743990693281,0.08518735362997658,0.8713595914464822,1.6611795325876182,2587306.5,2.802772815347347e-307,6013,-1,-0.08889593224010735,-0.06794340091829075
Hybrid-Matrix,0.5,200,0.3,200,6.7757728099823,3,0.2879305626949382,0.17200215547195405,0.8004323964743056,0.1713659482192537,0.11533957845433256,0.8821985528816161,1.7119722765629846,0.2828224617191478,0.14740069976766323,0.8774322301679695,0.24617982628067706,0.16217798594847777,0.87776307170805,1.837754185128298,0.2879305626949382,0.17200215547195405,0.8004323964743056,0.1713659482192537,0.11533957845433256,0.8821985528816161,1.7119722765629846,2871798.5,1.527833730731551e-252,6013,-1,-0.07405936582337003,-0.048306905961846835
Hybrid-Matrix,0.7,200,0.3,200,6.243635177612305,3,0.3092407802624115,0.1870777444306128,0.8310327623482454,0.18853383972307264,0.16891100702576112,0.8829824231207888,1.8102212790149124,0.30372921044807333,0.16113900636592923,0.8972226841842674,0.26922218746792387,0.22394613583138173,0.8774004254398693,1.9365926375796432,0.3092407802624115,0.1870777444306128,0.8310327623482454,0.18853383972307264,0.16891100702576112,0.8829824231207888,1.8102212790149124,3286407.5,1.099066379586825e-168,6013,-1,-0.05274914825589678,-0.01795447926211191
Hybrid-Matrix,0.3,200,0.6,200,6.329712390899658,3,0.31690690843572916,0.19347857611209138,0.8360219524363878,0.1923879250451493,0.22862997658079626,0.8822813055707512,1.9241702082621082,0.31436839123426275,0.16834790746360856,0.9048727756527524,0.2788486729240649,0.3120608899297424,0.8764601493512025,2.069956810061914,0.31690690843572916,0.19347857611209138,0.8360219524363878,0.1923879250451493,0.22862997658079626,0.8822813055707512,1.9241702082621082,3670299.0,2.1579478381686595e-134,6013,-1,-0.045083020082579105,-0.013818170332230373
Hybrid-Matrix,0.5,200,0.6,200,6.167693614959717,3,0.32742853104964276,0.20123649538811034,0.8491601530018293,0.1998660663770279,0.24765807962529274,0.8732251909672462,1.9730368067978286,0.32555960182859844,0.175910426538664,0.9145185431564943,0.29132238049938186,0.33752927400468385,0.8689301540792866,2.1208859079271947,0.32742853104964276,0.20123649538811034,0.8491601530018293,0.1998660663770279,0.24765807962529274,0.8732251909672462,1.9730368067978286,3839313.0,6.552956644093801e-98,6013,-1,-0.034561397468665454,-0.003113473255203003
Hybrid-Matrix,0.7,200,0.6,200,6.54409122467041,3,0.33934273932478676,0.21027827624634737,0.861134209213371,0.20923979111302257,0.2781030444964871,0.8608535191296052,2.047772517663099,0.3381979440875905,0.18479429442454848,0.9211707966073508,0.30506384905846906,0.36563231850117095,0.8525211121832774,2.2050456578155107,0.33934273932478676,0.21027827624634737,0.861134209213371,0.20923979111302257,0.2781030444964871,0.8608535191296052,2.047772517663099,4000236.5,2.709534846278445e-57,6013,-1,-0.02264718919352142,0.0
