model,lambda,train_time_s_mean,train_time_s_std,train_time_s_count,NDCG@10_mean,NDCG@10_std,NDCG@10_count,MAP@10_mean,MAP@10_std,MAP@10_count,HitRate@10_mean,HitRate@10_std,HitRate@10_count,Recall@10_mean,Recall@10_std,Recall@10_count,Coverage@10_mean,Coverage@10_std,Coverage@10_count,Gini@10_mean,Gini@10_std,Gini@10_count,Novelty@10_mean,Novelty@10_std,Novelty@10_count,NDCG@20_mean,NDCG@20_std,NDCG@20_count,MAP@20_mean,MAP@20_std,MAP@20_count,HitRate@20_mean,HitRate@20_std,HitRate@20_count,Recall@20_mean,Recall@20_std,Recall@20_count,Coverage@20_mean,Coverage@20_std,Coverage@20_count,Gini@20_mean,Gini@20_std,Gini@20_count,Novelty@20_mean,Novelty@20_std,Novelty@20_count,NDCG@k_mean,NDCG@k_std,NDCG@k_count,MAP@k_mean,MAP@k_std,MAP@k_count,HitRate@k_mean,HitRate@k_std,HitRate@k_count,Recall@k_mean,Recall@k_std,Recall@k_count,Coverage@k_mean,Coverage@k_std,Coverage@k_count,Gini@k_mean,Gini@k_std,Gini@k_count,Novelty@k_mean,Novelty@k_std,Novelty@k_count,wilcoxon_vs_EASE_stat_mean,wilcoxon_vs_EASE_stat_std,wilcoxon_vs_EASE_stat_count,wilcoxon_vs_EASE_p_mean,wilcoxon_vs_EASE_p_std,wilcoxon_vs_EASE_p_count,wilcoxon_vs_EASE_n_pairs_mean,wilcoxon_vs_EASE_n_pairs_std,wilcoxon_vs_EASE_n_pairs_count,wilcoxon_vs_EASE_sign_mean,wilcoxon_vs_EASE_sign_std,wilcoxon_vs_EASE_sign_count,wilcoxon_vs_EASE_mean_diff_mean,wilcoxon_vs_EASE_mean_diff_std,wilcoxon_vs_EASE_mean_diff_count,wilcoxon_vs_EASE_median_diff_mean,wilcoxon_vs_EASE_median_diff_std,wilcoxon_vs_EASE_median_diff_count
EASE,100,3.601765823364258,1.3627430825138236,5,0.32933463273845065,0.00207842793376101,5,0.19818070951432115,0.0014918049788838282,5,0.8653671010136275,0.005201309672957123,5,0.20755570853389121,0.002164129163620588,5,0.37646370023419207,0.0020386985183231915,5,0.7457979563986875,0.0020264315575821003,5,2.5153418550690363,0.0029201550687163826,5,0.3324760964717962,0.0024761302238266517,5,0.1771363156493914,0.0017582558094890875,5,0.9242951372643654,0.005917338578455099,5,0.3052166735427809,0.0025187664151945094,5,0.46996487119437946,0.0017637435985236715,5,0.7405331014893299,0.0012659327631545953,5,2.6735364558756425,0.0016097013366865767,5,0.32933463273845065,0.00207842793376101,5,0.19818070951432115,0.0014918049788838282,5,0.8653671010136275,0.005201309672957123,5,0.20755570853389121,0.002164129163620588,5,0.37646370023419207,0.0020386985183231915,5,0.7457979563986875,0.0020264315575821003,5,2.5153418550690363,0.0029201550687163826,5,,,0,,,0,0.0,0.0,5,0.0,0.0,5,,,0,,,0
EASE,200,3.7633338928222657,1.2031689080755879,5,0.3450657980332153,0.002219904953598855,5,0.2120887531793291,0.0017757483412924266,5,0.8729245419724883,0.005573483292795214,5,0.2157127698755003,0.0019218950654895726,5,0.3521662763466042,0.0016943555185582942,5,0.750296769963803,0.0015683941161977882,5,2.4694994583831194,0.0026404515534465315,5,0.3479002779110556,0.0028242810719921016,5,0.18946281038391338,0.0020078970234447915,5,0.9302218457998073,0.007060554688505195,5,0.31761354539477443,0.0030799438478158877,5,0.44303278688524583,0.0028801812356554707,5,0.7431642722362033,0.0015714706781324713,5,2.6313899786505717,0.002394428190360921,5,0.3450657980332153,0.002219904953598855,5,0.2120887531793291,0.0017757483412924266,5,0.8729245419724883,0.005573483292795214,5,0.2157127698755003,0.0019218950654895726,5,0.3521662763466042,0.0016943555185582942,5,0.750296769963803,0.0015683941161977882,5,2.4694994583831194,0.0026404515534465315,5,,,0,,,0,0.0,0.0,5,0.0,0.0,5,,,0,,,0
EASE,500,3.1275907516479493,0.6562256209961489,5,0.3603703925299798,0.0025525765180416013,5,0.22665307731728462,0.0020495652277835842,5,0.8776849569462767,0.005220623753779892,5,0.22233609029995124,0.0022356066082815547,5,0.3100702576112412,0.0018790171587682928,5,0.7587277347955784,0.0016148456014131228,5,2.385208158669514,0.0016143006190546159,5,0.36221140741312974,0.0027321023063977146,5,0.20180867291377852,0.0019402606325770399,5,0.9332843525834955,0.005798369801854602,5,0.3277578853329016,0.0030004655386439115,5,0.3997072599531616,0.0022447645799392024,5,0.7512481236122811,0.001710510656808872,5,2.5519102378522995,0.002321282090163353,5,0.3603703925299798,0.0025525765180416013,5,0.22665307731728462,0.0020495652277835842,5,0.8776849569462767,0.005220623753779892,5,0.22233609029995124,0.0022356066082815547,5,0.3100702576112412,0.0018790171587682928,5,0.7587277347955784,0.0016148456014131228,5,2.385208158669514,0.0016143006190546159,5,,,0,,,0,0.0,0.0,5,0.0,0.0,5,,,0,,,0
EASE,1000,3.1239630222320556,0.5430909470203084,5,0.36606486663423726,0.002775355953389631,5,0.23269382973748276,0.001959862088684026,5,0.8776523327194686,0.005576033527185391,5,0.2233625573955484,0.002779274919058286,5,0.2747072599531616,0.0010266790349385236,5,0.7676489609785373,0.0011009374724211248,5,2.306321416393015,0.003001004362877668,5,0.3667579476312331,0.0029076907258774117,5,0.2063374231525296,0.0019704048544377773,5,0.9331174535181603,0.004770150077619115,5,0.32947664092018886,0.0032831740327648874,5,0.36083138173302104,0.0022159474084046315,5,0.7591065062713798,0.0013619332922749873,5,2.47600169804725,0.001493000787391891,5,0.36606486663423726,0.002775355953389631,5,0.23269382973748276,0.001959862088684026,5,0.8776523327194686,0.005576033527185391,5,0.2233625573955484,0.002779274919058286,5,0.2747072599531616,0.0010266790349385236,5,0.7676489609785373,0.0011009374724211248,5,2.306321416393015,0.003001004362877668,5,,,0,,,0,0.0,0.0,5,0.0,0.0,5,,,0,,,0
