model,ease_lambda,rp3_beta,rp3_topK,gamma,train_time_s,NDCG@10,MAP@10,HitRate@10,Recall@10,Coverage@10,Gini@10,Novelty@10,NDCG@20,MAP@20,HitRate@20,Recall@20,Coverage@20,Gini@20,Novelty@20,NDCG@k,MAP@k,HitRate@k,Recall@k,Coverage@k,Gini@k,Novelty@k,wilcoxon_vs_EASE_stat,wilcoxon_vs_EASE_p,wilcoxon_vs_EASE_n_pairs,wilcoxon_vs_EASE_sign,wilcoxon_vs_EASE_mean_diff,wilcoxon_vs_EASE_median_diff
Hybrid-GraphReg,200,0.6,200,0.01,5.7884180545806885,0.1224277439282061,0.06025556807883357,0.5008431703204047,0.08760026993578472,0.16255482456140352,0.6807600760986097,2.3775902726519362,0.1368037280635047,0.05677507828744023,0.6391231028667791,0.15596317912100494,0.22669956140350878,0.6894290707182344,2.572323093454933,0.1224277439282061,0.06025556807883357,0.5008431703204047,0.08760026993578472,0.16255482456140352,0.6807600760986097,2.3775902726519362,69.0,0.7223763259771603,593,1,0.00013617185004038734,0.0
Hybrid-GraphReg,200,0.6,200,0.1,5.88932991027832,0.12179853036404117,0.059993700121982456,0.4991568296795953,0.08637881444091912,0.16968201754385964,0.682283070938003,2.400402184102926,0.13707498038707716,0.056788557478368466,0.642495784148398,0.15643319980116968,0.24150219298245615,0.6975512649468927,2.5949894753639726,0.12179853036404117,0.059993700121982456,0.4991568296795953,0.08637881444091912,0.16968201754385964,0.682283070938003,2.400402184102926,2612.5,0.586777679242539,593,-1,-0.0004930417141245614,0.0
Hybrid-GraphReg,200,0.6,200,0.5,5.995534658432007,0.12032227094368579,0.058915137318433716,0.49409780775716694,0.08490602703785417,0.22395833333333334,0.6902186050639756,2.594528822553655,0.1364583358547767,0.056663577012037565,0.6306913996627319,0.15625751735825066,0.3223684210526316,0.7137749366188297,2.7690849981703853,0.12032227094368579,0.058915137318433716,0.49409780775716694,0.08490602703785417,0.22395833333333334,0.6902186050639756,2.594528822553655,9585.0,0.11294619285003663,593,-1,-0.0019693011344799616,0.0
