model,lambda,train_time_s,NDCG@10,MAP@10,HitRate@10,Recall@10,Coverage@10,Gini@10,Novelty@10,NDCG@20,MAP@20,HitRate@20,Recall@20,Coverage@20,Gini@20,Novelty@20,NDCG@k,MAP@k,HitRate@k,Recall@k,Coverage@k,Gini@k,Novelty@k,wilcoxon_vs_EASE_stat,wilcoxon_vs_EASE_p,wilcoxon_vs_EASE_n_pairs,wilcoxon_vs_EASE_sign,wilcoxon_vs_EASE_mean_diff,wilcoxon_vs_EASE_median_diff
EASE,50,2.783328056335449,0.11646602649317753,0.05596139925272464,0.5008431703204047,0.08438351751979097,0.18640350877192982,0.651523162384684,2.5245629336652726,0.1335829351239996,0.05396131986898121,0.6593591905564924,0.15610213321406058,0.26452850877192985,0.6708457042001241,2.723078039755926,0.11646602649317753,0.05596139925272464,0.5008431703204047,0.08438351751979097,0.18640350877192982,0.651523162384684,2.5245629336652726,,,0,0,,
EASE,200,3.013356924057007,0.12229157207816574,0.06012979517270652,0.5008431703204047,0.08759222622341274,0.16255482456140352,0.6810694755281546,2.376492954087128,0.1366038417984496,0.056734658680733546,0.6374367622259697,0.15571253576741598,0.22423245614035087,0.6876220947731686,2.5696309741958037,0.12229157207816574,0.06012979517270652,0.5008431703204047,0.08759222622341274,0.16255482456140352,0.6810694755281546,2.376492954087128,,,0,0,,
EASE,500,1.6512198448181152,0.12155058792701288,0.05993228348112714,0.49409780775716694,0.08691734024673499,0.13952850877192982,0.7018801538578769,2.2499132726496827,0.13493007480679142,0.05709996081641612,0.6172006745362564,0.15048821463385978,0.19407894736842105,0.7086048627585484,2.4328957773928552,0.12155058792701288,0.05993228348112714,0.49409780775716694,0.08691734024673499,0.13952850877192982,0.7018801538578769,2.2499132726496827,,,0,0,,
