dataset,model,dropout,gamma,graph_source,NDCG@10_mean,NDCG@10_std,NDCG@10_count,MAP@10_mean,MAP@10_std,MAP@10_count,HitRate@10_mean,HitRate@10_std,HitRate@10_count,Recall@10_mean,Recall@10_std,Recall@10_count,Coverage@10_mean,Coverage@10_std,Coverage@10_count,Gini@10_mean,Gini@10_std,Gini@10_count,Novelty@10_mean,Novelty@10_std,Novelty@10_count,NDCG@20_mean,NDCG@20_std,NDCG@20_count,MAP@20_mean,MAP@20_std,MAP@20_count,HitRate@20_mean,HitRate@20_std,HitRate@20_count,Recall@20_mean,Recall@20_std,Recall@20_count,Coverage@20_mean,Coverage@20_std,Coverage@20_count,Gini@20_mean,Gini@20_std,Gini@20_count,Novelty@20_mean,Novelty@20_std,Novelty@20_count
ml-1m,EASE,0.0,0.0,,0.3603703925299798,0.0025525765180416013,5,0.22665307731728462,0.0020495652277835842,5,0.8776849569462767,0.005220623753779892,5,0.22233609029995124,0.0022356066082815547,5,0.3100702576112412,0.0018790171587682928,5,0.7587277347955784,0.0016148456014131228,5,2.385208158669514,0.0016143006190546159,5,0.36221140741312974,0.0027321023063977146,5,0.20180867291377852,0.0019402606325770399,5,0.9332843525834955,0.005798369801854602,5,0.3277578853329016,0.0030004655386439115,5,0.3997072599531616,0.0022447645799392024,5,0.7512481236122811,0.001710510656808872,5,2.5519102378522995,0.002321282090163353,5
ml-1m,EDLAE,0.5,0.0,,0.36805404175811857,0.003359446757067075,5,0.23512370053889659,0.0020390184537130416,5,0.8776196032300003,0.006778206049371194,5,0.22409203274712586,0.003526076447656026,5,0.26850117096018733,0.0015407139773935092,5,0.7770037555108322,0.001608989256253717,5,2.273071808390962,0.0025608355980530394,5,0.36768499450616565,0.003315488736000709,5,0.20780664445761232,0.0022077778894767594,5,0.9325179697822497,0.004604692638874926,5,0.3289672746402248,0.003758810630845771,5,0.35234192037470724,0.0023106074075727296,5,0.7679142900964818,0.001274641642199425,5,2.438796515897537,0.0022261083475126247,5
ml-1m,EDLAE-Laplacian,0.5,50.0,rp3beta,0.3068168293961554,0.00260226515567281,5,0.18827436317837662,0.0014138966943781073,5,0.8110019062747797,0.00729803829763381,5,0.1743745991975512,0.0019692175020411145,5,0.10591334894613583,0.0016994057697540957,5,0.8154477285786825,0.0019358000942769015,5,1.8318201186710303,0.004519736795769175,5,0.30068792408829087,0.0025815747743915085,5,0.16010351468719897,0.0015202403357047704,5,0.88234703408946,0.005653148481279404,5,0.25660224429991985,0.002371793958946169,5,0.14982435597189697,0.0012140773626070122,5,0.8088056121501793,0.002055458783176924,5,1.9695855591869034,0.0038188006010988415,5
